rep,id,Cl,V1,Q,V2,S,R0,gamma,MTT
5,8,2.82122,1.00485,2.34107,5.03969,20.0247,983.353,0.435053,85.4504
6,8,2.82122,0.965941,2.34107,4.89698,20.1096,983.353,0.435053,85.0903
7,8,2.82122,1.01441,2.34107,4.91355,20.0397,983.353,0.435053,84.8855
8,8,2.82122,0.952465,2.34107,4.91394,20.1863,983.353,0.435053,84.8781
9,8,2.82122,1.06577,2.34107,4.95142,20.1494,983.353,0.435053,84.9427
10,8,2.82122,1.00779,2.34107,4.97749,20.0341,983.353,0.435053,84.4378
1,9,2.82122,0.848235,2.34107,4.89647,19.9244,983.353,0.435053,84.866
2,9,2.82122,0.88167,2.34107,4.95811,20.0549,983.353,0.435053,84.7615
3,9,2.82122,0.903194,2.34107,4.93872,19.7604,983.353,0.435053,85.0014
4,9,2.82122,0.946031,2.34107,5.01557,19.9951,983.353,0.435053,84.6896
5,9,2.82122,0.953585,2.34107,4.99185,19.9549,983.353,0.435053,84.8811
6,9,2.82122,0.914134,2.34107,4.98033,19.458,983.353,0.435053,84.9078
7,9,2.82122,0.891734,2.34107,4.93861,20.4624,983.353,0.435053,84.8886
8,9,2.82122,0.861436,2.34107,4.93906,19.7201,983.353,0.435053,84.7445
9,9,2.82122,0.91154,2.34107,4.9136,19.8644,983.353,0.435053,84.951
10,9,2.82122,0.925594,2.34107,4.9713,20.1713,983.353,0.435053,85.0876
1,10,2.82122,0.910686,2.34107,4.87767,20.0761,983.353,0.435053,85.2396
2,10,2.82122,0.902098,2.34107,4.93483,20.2646,983.353,0.435053,85.0762
3,10,2.82122,0.972565,2.34107,4.89204,19.8359,983.353,0.435053,85.0061
4,10,2.82122,0.93639,2.34107,4.92267,20.1323,983.353,0.435053,85.0647
5,10,2.82122,0.967661,2.34107,4.9374,20.0474,983.353,0.435053,85.095
6,10,2.82122,0.913697,2.34107,4.89927,19.6414,983.353,0.435053,84.7478
7,10,2.82122,0.916997,2.34107,4.89798,19.8426,983.353,0.435053,84.8651
8,10,2.82122,0.943863,2.34107,4.9401,20.1316,983.353,0.435053,84.968
9,10,2.82122,0.926163,2.34107,4.93215,19.7655,983.353,0.435053,84.9445
10,10,2.82122,0.908713,2.34107,4.90314,20.0244,983.353,0.435053,84.924
1,11,2.82122,1.34766,2.34107,4.99536,20.0008,983.353,0.435053,84.738
2,11,2.82122,1.32886,2.34107,4.94164,20.4911,983.353,0.435053,84.8663
3,11,2.82122,1.3432,2.34107,4.87124,19.8916,983.353,0.435053,85.0529
4,11,2.82122,1.36653,2.34107,4.93803,19.9378,983.353,0.435053,85.471
5,11,2.82122,1.37152,2.34107,4.98574,20.2529,983.353,0.435053,84.9354
6,11,2.82122,1.28974,2.34107,5.01242,20.0853,983.353,0.435053,84.9817
7,11,2.82122,1.35731,2.34107,4.9555,20.2524,983.353,0.435053,85.284
8,11,2.82122,1.26896,2.34107,4.9803,19.9049,983.353,0.435053,85.1756
9,11,2.82122,1.46381,2.34107,4.96727,20.0642,983.353,0.435053,85.2765
10,11,2.82122,1.28345,2.34107,4.90617,20.1212,983.353,0.435053,84.9035
1,12,2.82122,0.556836,2.34107,4.96117,20.2051,983.353,0.435053,84.6744
2,12,2.82122,0.601149,2.34107,4.85122,20.3783,983.353,0.435053,84.6728
3,12,2.82122,0.568116,2.34107,4.89598,20.4103,983.353,0.435053,85.2189
4,12,2.82122,0.570029,2.34107,4.83387,20.0131,983.353,0.435053,84.8877
5,12,2.82122,0.564625,2.34107,4.87269,19.9609,983.353,0.435053,84.8426
6,12,2.82122,0.577717,2.34107,4.89761,20.5427,983.353,0.435053,84.8774
7,12,2.82122,0.595281,2.34107,4.93455,20.1131,983.353,0.435053,84.9671
8,12,2.82122,0.567943,2.34107,4.95613,20.0326,983.353,0.435053,85.2169
9,12,2.82122,0.55779,2.34107,4.95515,20.1101,983.353,0.435053,85.2444
10,12,2.82122,0.591836,2.34107,4.97221,20.0041,983.353,0.435053,84.9598
1,13,2.82122,0.561466,2.34107,4.92535,20.2268,983.353,0.435053,85.4138
2,13,2.82122,0.573089,2.34107,4.95657,19.9644,983.353,0.435053,84.5982
3,13,2.82122,0.585053,2.34107,4.97655,20.056,983.353,0.435053,84.6589
4,13,2.82122,0.591769,2.34107,4.96162,20.1561,983.353,0.435053,84.9355
5,13,2.82122,0.562115,2.34107,4.89055,20.3158,983.353,0.435053,85.0764
6,13,2.82122,0.564096,2.34107,4.96851,19.9415,983.353,0.435053,84.833
7,13,2.82122,0.596842,2.34107,4.98107,20.3466,983.353,0.435053,84.9597
8,13,2.82122,0.577331,2.34107,4.98629,20.1193,983.353,0.435053,85.2864
9,13,2.82122,0.572621,2.34107,5.01468,20.2824,983.353,0.435053,84.8376
10,13,2.82122,0.534206,2.34107,4.99597,19.9591,983.353,0.435053,84.5831
1,14,2.82122,0.665125,2.34107,4.9936,20.0643,983.353,0.435053,84.6614
2,14,2.82122,0.618537,2.34107,4.88524,20.1635,983.353,0.435053,84.9897
3,14,2.82122,0.591342,2.34107,4.92627,19.7518,983.353,0.435053,85.0174
4,14,2.82122,0.620322,2.34107,4.98697,19.907,983.353,0.435053,85.0705
5,14,2.82122,0.676682,2.34107,4.89934,20.2261,983.353,0.435053,84.9137
6,14,2.82122,0.6745,2.34107,5.00844,20.4932,983.353,0.435053,84.6726
7,14,2.82122,0.651325,2.34107,4.97353,20.3407,983.353,0.435053,84.7509
8,14,2.82122,0.64075,2.34107,5.00308,19.9477,983.353,0.435053,84.7526
9,14,2.82122,0.65591,2.34107,5.0405,20.2249,983.353,0.435053,84.8782
10,14,2.82122,0.656277,2.34107,4.90694,19.8562,983.353,0.435053,85.392
1,15,2.82122,0.644917,2.34107,4.95779,20.497,983.353,0.435053,84.69
2,15,2.82122,0.652408,2.34107,4.96236,20.2333,983.353,0.435053,84.922
3,15,2.82122,0.638002,2.34107,4.94237,20.385,983.353,0.435053,84.9474
4,15,2.82122,0.663417,2.34107,4.98343,19.8966,983.353,0.435053,84.8968
5,15,2.82122,0.704599,2.34107,4.85868,19.6238,983.353,0.435053,84.9015
6,15,2.82122,0.652165,2.34107,4.94127,19.5877,983.353,0.435053,84.5788
7,15,2.82122,0.649339,2.34107,4.88028,19.466,983.353,0.435053,84.3854
8,15,2.82122,0.651135,2.34107,4.97947,19.9343,983.353,0.435053,84.5806
9,15,2.82122,0.637178,2.34107,4.90689,19.6924,983.353,0.435053,84.6122
10,15,2.82122,0.665539,2.34107,4.92934,20.2949,983.353,0.435053,84.8489
1,16,2.82122,0.612357,2.34107,4.92136,19.8449,983.353,0.435053,84.9392
2,16,2.82122,0.636822,2.34107,4.94037,20.0271,983.353,0.435053,85.0015
3,16,2.82122,0.609085,2.34107,4.95596,19.9955,983.353,0.435053,85.1423
4,16,2.82122,0.572578,2.34107,4.94293,19.6868,983.353,0.435053,85.1974
5,16,2.82122,0.619735,2.34107,4.90204,20.4423,983.353,0.435053,85.364
6,16,2.82122,0.601541,2.34107,4.94237,19.9597,983.353,0.435053,85.0546
7,16,2.82122,0.625517,2.34107,4.9166,20.3577,983.353,0.435053,85.1587
8,16,2.82122,0.626016,2.34107,4.90861,19.7192,983.353,0.435053,84.8646
9,16,2.82122,0.599625,2.34107,5.0096,19.8609,983.353,0.435053,84.8877
10,16,2.82122,0.574989,2.34107,4.95691,20.2711,983.353,0.435053,85.3348
1,17,2.82122,0.526359,2.34107,4.89919,20.0398,983.353,0.435053,84.8148
2,17,2.82122,0.502859,2.34107,4.86162,20.2064,983.353,0.435053,84.7142
3,17,2.82122,0.502356,2.34107,4.94876,19.6194,983.353,0.435053,85.0199
4,17,2.82122,0.491232,2.34107,4.9225,19.9559,983.353,0.435053,84.7594
5,17,2.82122,0.513327,2.34107,5.00104,19.898,983.353,0.435053,84.9312
6,17,2.82122,0.497639,2.34107,4.88859,19.7917,983.353,0.435053,84.7247
7,17,2.82122,0.501449,2.34107,4.96356,20.2128,983.353,0.435053,85.0842
8,17,2.82122,0.497588,2.34107,4.92537,19.6174,983.353,0.435053,85.1738
9,17,2.82122,0.479595,2.34107,4.86729,20.3912,983.353,0.435053,85.0857
10,17,2.82122,0.502976,2.34107,4.97352,20.4663,983.353,0.435053,85.189
1,18,2.82122,0.634183,2.34107,5.00875,20.3185,983.353,0.435053,84.9178
2,18,2.82122,0.635185,2.34107,4.88217,20.3345,983.353,0.435053,84.9425
3,18,2.82122,0.64171,2.34107,5.01346,20.5659,983.353,0.435053,85.2255
4,18,2.82122,0.615746,2.34107,4.86933,20.2576,983.353,0.435053,84.8752
5,18,2.82122,0.626681,2.34107,5.00302,20.5411,983.353,0.435053,85.223
6,18,2.82122,0.631108,2.34107,4.96542,20.5473,983.353,0.435053,84.7088
7,18,2.82122,0.637697,2.34107,4.91228,20.1151,983.353,0.435053,84.7023
8,18,2.82122,0.610286,2.34107,4.90191,20.3657,983.353,0.435053,84.8964
9,18,2.82122,0.59473,2.34107,4.94663,19.7295,983.353,0.435053,84.5678
10,18,2.82122,0.616854,2.34107,4.90027,20.3312,983.353,0.435053,85.1734
1,19,2.82122,0.939954,2.34107,4.89312,19.7751,983.353,0.435053,85.1716
2,19,2.82122,0.944829,2.34107,4.9225,19.9984,983.353,0.435053,85.2711
3,19,2.82122,0.968456,2.34107,4.86879,20.07,983.353,0.435053,85.1551
4,19,2.82122,0.938522,2.34107,4.94028,20.409,983.353,0.435053,85.0429
5,19,2.82122,0.97138,2.34107,4.91851,20.4162,983.353,0.435053,84.8419
6,19,2.82122,0.978556,2.34107,5.00398,19.8904,983.353,0.435053,85.028
7,19,2.82122,0.934471,2.34107,4.95388,19.9743,983.353,0.435053,85.0267
8,19,2.82122,0.937384,2.34107,4.90059,20.0165,983.353,0.435053,85.3239
9,19,2.82122,0.931571,2.34107,4.92781,19.8539,983.353,0.435053,85.1901
10,19,2.82122,0.960245,2.34107,4.91853,20.0999,983.353,0.435053,85.3822
1,20,2.82122,0.515341,2.34107,4.98015,20.0263,983.353,0.435053,85.1297
2,20,2.82122,0.458365,2.34107,4.95898,19.845,983.353,0.435053,84.9226
3,20,2.82122,0.474788,2.34107,4.95864,20.461,983.353,0.435053,84.7231
4,20,2.82122,0.489294,2.34107,5.03752,20.4391,983.353,0.435053,85.0827
5,20,2.82122,0.515125,2.34107,4.95802,20.2844,983.353,0.435053,84.8938
6,20,2.82122,0.479725,2.34107,4.91505,20.4147,983.353,0.435053,84.8189
7,20,2.82122,0.523717,2.34107,4.94799,20.1881,983.353,0.435053,84.6796
8,20,2.82122,0.520316,2.34107,5.02978,19.8652,983.353,0.435053,84.8124
9,20,2.82122,0.525665,2.34107,4.9611,20.6316,983.353,0.435053,85.0097
10,20,2.82122,0.511426,2.34107,4.93806,20.3208,983.353,0.435053,85.1352
1,21,2.82122,0.766113,2.34107,5.03046,19.8024,983.353,0.435053,85.2668
2,21,2.82122,0.772965,2.34107,4.90893,20.275,983.353,0.435053,84.8733
3,21,2.82122,0.786549,2.34107,4.98522,20.1194,983.353,0.435053,85.2286
4,21,2.82122,0.732748,2.34107,4.91372,19.8902,983.353,0.435053,84.6797
5,21,2.82122,0.757652,2.34107,4.97872,20.1195,983.353,0.435053,85.0431
6,21,2.82122,0.768831,2.34107,4.94585,19.9887,983.353,0.435053,85.1496
7,21,2.82122,0.745013,2.34107,4.87892,20.0082,983.353,0.435053,84.8987
8,21,2.82122,0.782031,2.34107,4.89122,19.7627,983.353,0.435053,84.9275
9,21,2.82122,0.787532,2.34107,4.95586,20.277,983.353,0.435053,84.9228
10,21,2.82122,0.790051,2.34107,5.00229,20.1273,983.353,0.435053,85.1207
1,22,2.82122,0.47558,2.34107,4.90266,19.8285,983.353,0.435053,84.9362
2,22,2.82122,0.444297,2.34107,4.94002,20.3197,983.353,0.435053,84.7293
3,22,2.82122,0.471127,2.34107,4.94001,20.2538,983.353,0.435053,84.7911
4,22,2.82122,0.446948,2.34107,4.92254,20.0837,983.353,0.435053,84.7962
5,22,2.82122,0.476339,2.34107,4.94634,20.1314,983.353,0.435053,84.7968
6,22,2.82122,0.476839,2.34107,5.01171,19.6182,983.353,0.435053,84.6216
7,22,2.82122,0.460305,2.34107,4.90081,19.8604,983.353,0.435053,85.3686
8,22,2.82122,0.461699,2.34107,4.96152,20.1208,983.353,0.435053,85.189
9,22,2.82122,0.468227,2.34107,4.84682,19.7976,983.353,0.435053,85.2145
10,22,2.82122,0.478747,2.34107,4.94539,19.9419,983.353,0.435053,84.9372
1,23,2.82122,1.1904,2.34107,4.87832,19.8042,983.353,0.435053,84.8055
2,23,2.82122,1.23657,2.34107,4.93795,20.362,983.353,0.435053,84.8172
3,23,2.82122,1.23872,2.34107,4.88892,19.8266,983.353,0.435053,85.2468
4,23,2.82122,1.21017,2.34107,4.84548,20.3404,983.353,0.435053,84.5966
5,23,2.82122,1.30243,2.34107,4.96822,20.4007,983.353,0.435053,85.0569
6,23,2.82122,1.25038,2.34107,4.94694,20.0477,983.353,0.435053,84.9822
7,23,2.82122,1.19027,2.34107,5.03375,19.8405,983.353,0.435053,84.336
8,23,2.82122,1.23177,2.34107,4.90299,19.6525,983.353,0.435053,84.3299
9,23,2.82122,1.25437,2.34107,4.87437,20.0767,983.353,0.435053,85.0283
10,23,2.82122,1.2412,2.34107,4.96735,19.519,983.353,0.435053,84.8977
1,24,2.82122,0.753035,2.34107,4.84547,20.3125,983.353,0.435053,84.9452
2,24,2.82122,0.790743,2.34107,4.89051,19.7317,983.353,0.435053,85.1254
3,24,2.82122,0.75393,2.34107,5.04277,20.3608,983.353,0.435053,85.1117
4,24,2.82122,0.746199,2.34107,4.93535,19.8943,983.353,0.435053,85.0343
5,24,2.82122,0.761446,2.34107,4.93797,19.9488,983.353,0.435053,84.7324
6,24,2.82122,0.770821,2.34107,5.05907,19.5919,983.353,0.435053,84.8739
7,24,2.82122,0.764222,2.34107,4.96518,20.0852,983.353,0.435053,84.9069
8,24,2.82122,0.742865,2.34107,4.98376,20.4266,983.353,0.435053,84.9095
9,24,2.82122,0.725604,2.34107,4.89704,19.898,983.353,0.435053,85.0682
10,24,2.82122,0.75619,2.34107,4.8876,20.2689,983.353,0.435053,84.6951
1,25,2.82122,0.671155,2.34107,4.93427,19.8285,983.353,0.435053,85.0797
2,25,2.82122,0.640926,2.34107,4.93356,20.8328,983.353,0.435053,85.1481
3,25,2.82122,0.619945,2.34107,4.91011,20.0997,983.353,0.435053,84.6187
4,25,2.82122,0.608261,2.34107,4.9502,20.4268,983.353,0.435053,85.0903
5,25,2.82122,0.592348,2.34107,4.94502,20.1021,983.353,0.435053,84.8168
6,25,2.82122,0.595186,2.34107,4.9066,20.4006,983.353,0.435053,85.0002
7,25,2.82122,0.646535,2.34107,4.92173,20.3976,983.353,0.435053,84.947
8,25,2.82122,0.629102,2.34107,4.97704,20.0595,983.353,0.435053,84.6493
9,25,2.82122,0.647179,2.34107,4.96967,20.2438,983.353,0.435053,85.0062
10,25,2.82122,0.648145,2.34107,4.99785,20.1107,983.353,0.435053,84.6017
1,26,2.82122,0.516636,2.34107,4.90824,19.9314,983.353,0.435053,84.8527
2,26,2.82122,0.566747,2.34107,4.96999,20.0605,983.353,0.435053,85.0047
3,26,2.82122,0.549531,2.34107,4.86191,20.2916,983.353,0.435053,84.8477
4,26,2.82122,0.534261,2.34107,4.96062,20.1525,983.353,0.435053,85.2812
5,26,2.82122,0.557256,2.34107,4.91725,19.9465,983.353,0.435053,84.9061
6,26,2.82122,0.58153,2.34107,4.90038,20.2509,983.353,0.435053,85.1286
7,26,2.82122,0.539137,2.34107,4.95749,20.0422,983.353,0.435053,84.9769
8,26,2.82122,0.568134,2.34107,4.92669,20.1657,983.353,0.435053,85.0972
9,26,2.82122,0.543696,2.34107,4.92475,19.9646,983.353,0.435053,84.8647
10,26,2.82122,0.570502,2.34107,4.95778,19.8541,983.353,0.435053,85.1091
1,27,2.82122,0.602255,2.34107,5.03281,19.9697,983.353,0.435053,85.2342
2,27,2.82122,0.605761,2.34107,4.96501,19.894,983.353,0.435053,85.2109
3,27,2.82122,0.574956,2.34107,5.00584,20.2556,983.353,0.435053,84.8303
4,27,2.82122,0.649316,2.34107,4.9981,19.5022,983.353,0.435053,85.1548
5,27,2.82122,0.599267,2.34107,4.94635,19.9675,983.353,0.435053,84.4977
6,27,2.82122,0.594518,2.34107,4.97997,19.9464,983.353,0.435053,84.9971
7,27,2.82122,0.605081,2.34107,4.99253,20.3394,983.353,0.435053,85.0635
8,27,2.82122,0.603481,2.34107,5.00841,20.0233,983.353,0.435053,84.4644
9,27,2.82122,0.570174,2.34107,4.93739,19.9085,983.353,0.435053,85.0248
10,27,2.82122,0.589303,2.34107,4.91323,19.7672,983.353,0.435053,84.7388
1,28,2.82122,1.02345,2.34107,4.89974,20.0285,983.353,0.435053,84.8971
2,28,2.82122,0.955248,2.34107,4.9857,20.2579,983.353,0.435053,85.2436
3,28,2.82122,0.949344,2.34107,5.05814,19.9665,983.353,0.435053,84.8985
4,28,2.82122,0.981305,2.34107,5.04245,20.1928,983.353,0.435053,85.3522
5,28,2.82122,0.922614,2.34107,5.01633,20.045,983.353,0.435053,85.0634
6,28,2.82122,0.99772,2.34107,5.00968,19.7833,983.353,0.435053,85.032
7,28,2.82122,0.936189,2.34107,4.96825,20.0185,983.353,0.435053,85.091
8,28,2.82122,0.951098,2.34107,5.05289,20.4771,983.353,0.435053,85.5576
9,28,2.82122,0.940761,2.34107,5.03778,19.9173,983.353,0.435053,85.0147
10,28,2.82122,0.956647,2.34107,5.09235,19.9171,983.353,0.435053,84.8893
1,29,2.82122,0.615024,2.34107,4.89792,20.0418,983.353,0.435053,85.3249
2,29,2.82122,0.667731,2.34107,4.9282,20.2477,983.353,0.435053,84.982
3,29,2.82122,0.645818,2.34107,4.9755,20.1199,983.353,0.435053,85.3131
4,29,2.82122,0.636024,2.34107,5.00598,20.225,983.353,0.435053,84.7596
5,29,2.82122,0.605108,2.34107,5.05045,19.8122,983.353,0.435053,84.6037
6,29,2.82122,0.635246,2.34107,4.98445,20.4919,983.353,0.435053,84.9169
7,29,2.82122,0.631545,2.34107,4.90404,20.1798,983.353,0.435053,84.758
8,29,2.82122,0.615881,2.34107,4.95222,20.2162,983.353,0.435053,84.773
9,29,2.82122,0.635283,2.34107,4.91576,20.0141,983.353,0.435053,84.8773
10,29,2.82122,0.625416,2.34107,4.88592,20.1747,983.353,0.435053,84.7306
1,30,2.82122,1.1254,2.34107,5.06563,20.0499,983.353,0.435053,84.9669
2,30,2.82122,1.15494,2.34107,4.97561,20.1263,983.353,0.435053,85.1484
3,30,2.82122,1.11288,2.34107,4.9183,19.9373,983.353,0.435053,85.1205
4,30,2.82122,1.09597,2.34107,4.9324,20.2147,983.353,0.435053,85.0806
5,30,2.82122,1.0846,2.34107,4.97091,19.574,983.353,0.435053,85.1412
6,30,2.82122,1.05254,2.34107,4.96289,19.8816,983.353,0.435053,85.1668
7,30,2.82122,1.06809,2.34107,4.96069,19.7037,983.353,0.435053,85.1074
8,30,2.82122,1.12174,2.34107,4.8979,20.1432,983.353,0.435053,85.0724
9,30,2.82122,1.13234,2.34107,5.02041,20.0403,983.353,0.435053,85.2803
10,30,2.82122,1.10302,2.34107,4.8952,20.2175,983.353,0.435053,84.9572
1,31,2.82122,0.77564,2.34107,4.97025,20.3873,983.353,0.435053,84.8919
2,31,2.82122,0.783998,2.34107,4.99477,19.5365,983.353,0.435053,84.6396
3,31,2.82122,0.767922,2.34107,4.92974,20.2718,983.353,0.435053,84.8481
4,31,2.82122,0.813725,2.34107,5.04774,19.9314,983.353,0.435053,84.9893
5,31,2.82122,0.859508,2.34107,4.97416,19.6112,983.353,0.435053,84.7641
6,31,2.82122,0.798984,2.34107,4.97705,20.0769,983.353,0.435053,84.754
7,31,2.82122,0.853023,2.34107,5.07286,20.0652,983.353,0.435053,84.704
8,31,2.82122,0.801121,2.34107,5.00754,20.3014,983.353,0.435053,84.8206
9,31,2.82122,0.79939,2.34107,5.01831,20.2957,983.353,0.435053,84.7189
10,31,2.82122,0.834502,2.34107,4.94284,20.0297,983.353,0.435053,84.8621
1,32,2.82122,0.310132,2.34107,4.9545,19.8739,983.353,0.435053,84.7758
2,32,2.82122,0.328836,2.34107,4.87987,20.0028,983.353,0.435053,84.8622
3,32,2.82122,0.300978,2.34107,4.90367,19.981,983.353,0.435053,85.1852
4,32,2.82122,0.30527,2.34107,4.94151,20.2154,983.353,0.435053,84.9993
5,32,2.82122,0.333208,2.34107,4.90975,20.1175,983.353,0.435053,85.2233
6,32,2.82122,0.309074,2.34107,4.96934,20.2644,983.353,0.435053,85.1189
7,32,2.82122,0.332358,2.34107,5.00218,20.1113,983.353,0.435053,84.7104
8,32,2.82122,0.327532,2.34107,4.92995,20.0756,983.353,0.435053,84.907
9,32,2.82122,0.321305,2.34107,4.94711,20.3006,983.353,0.435053,85.2175
10,32,2.82122,0.334233,2.34107,5.04433,20.0824,983.353,0.435053,85.2763
1,33,2.82122,0.759893,2.34107,4.94834,20.0362,983.353,0.435053,84.6023
2,33,2.82122,0.733972,2.34107,4.96618,19.8597,983.353,0.435053,84.9844
3,33,2.82122,0.753787,2.34107,4.88521,20.5184,983.353,0.435053,84.5756
4,33,2.82122,0.743771,2.34107,4.92946,20.4037,983.353,0.435053,84.8383
