rep,id,Cl,V1,Q,V2,S,R0,gamma,MTT
4,12,2.82363,0.593505,2.34107,4.93153,20.003,983.327,0.435491,84.9517
5,12,2.82751,0.5695,2.34107,4.93153,20.0118,983.327,0.435491,84.9857
6,12,2.82535,0.549436,2.34107,4.93153,20.1437,983.327,0.435491,84.8866
7,12,2.80951,0.554321,2.34107,4.93153,20.3987,983.327,0.435491,85.189
8,12,2.81927,0.562008,2.34107,4.93153,20.2059,983.327,0.435491,84.9743
9,12,2.80357,0.54919,2.34107,4.93153,19.9632,983.327,0.435491,85.0523
10,12,2.84746,0.596216,2.34107,4.93153,20.3402,983.327,0.435491,84.9152
1,13,2.81951,0.567946,2.34107,4.93153,20.2515,983.327,0.435491,85.1113
2,13,2.83346,0.575546,2.34107,4.93153,19.8344,983.327,0.435491,85.2872
3,13,2.84105,0.60708,2.34107,4.93153,19.8999,983.327,0.435491,84.9528
4,13,2.82654,0.579287,2.34107,4.93153,19.7756,983.327,0.435491,85.1206
5,13,2.81463,0.57707,2.34107,4.93153,20.0779,983.327,0.435491,85.1492
6,13,2.82917,0.553055,2.34107,4.93153,20.0769,983.327,0.435491,84.7824
7,13,2.82426,0.557499,2.34107,4.93153,19.9556,983.327,0.435491,84.8169
8,13,2.82996,0.568566,2.34107,4.93153,20.3188,983.327,0.435491,84.9627
9,13,2.82858,0.554801,2.34107,4.93153,20.0324,983.327,0.435491,85.0027
10,13,2.81785,0.577905,2.34107,4.93153,20.1196,983.327,0.435491,84.9562
1,14,2.80735,0.653241,2.34107,4.93153,20.2087,983.327,0.435491,84.8833
2,14,2.82829,0.636797,2.34107,4.93153,20.1321,983.327,0.435491,85.0268
3,14,2.84554,0.668419,2.34107,4.93153,20.0043,983.327,0.435491,85.0152
4,14,2.81943,0.683164,2.34107,4.93153,20.116,983.327,0.435491,84.9375
5,14,2.81642,0.613448,2.34107,4.93153,19.9813,983.327,0.435491,85.0506
6,14,2.82412,0.672108,2.34107,4.93153,20.3973,983.327,0.435491,84.8164
7,14,2.83269,0.678657,2.34107,4.93153,20.0349,983.327,0.435491,85.1809
8,14,2.8192,0.617421,2.34107,4.93153,19.9462,983.327,0.435491,85.2119
9,14,2.82712,0.646811,2.34107,4.93153,20.2069,983.327,0.435491,84.8836
10,14,2.83198,0.586234,2.34107,4.93153,20.4494,983.327,0.435491,84.7431
1,15,2.80525,0.606422,2.34107,4.93153,20.1218,983.327,0.435491,85.0924
2,15,2.83589,0.63793,2.34107,4.93153,20.1202,983.327,0.435491,84.8073
3,15,2.81993,0.693184,2.34107,4.93153,20.2318,983.327,0.435491,84.8584
4,15,2.82573,0.64675,2.34107,4.93153,19.8958,983.327,0.435491,84.9029
5,15,2.82584,0.62952,2.34107,4.93153,20.4429,983.327,0.435491,84.9605
6,15,2.82569,0.659003,2.34107,4.93153,20.0487,983.327,0.435491,85.0963
7,15,2.82871,0.648508,2.34107,4.93153,20.0571,983.327,0.435491,84.9738
8,15,2.82204,0.642499,2.34107,4.93153,19.9354,983.327,0.435491,84.9703
9,15,2.84296,0.641737,2.34107,4.93153,19.784,983.327,0.435491,84.9531
10,15,2.80242,0.670614,2.34107,4.93153,19.7185,983.327,0.435491,84.8793
1,16,2.82126,0.601147,2.34107,4.93153,19.8705,983.327,0.435491,85.1643
2,16,2.82626,0.581672,2.34107,4.93153,19.8613,983.327,0.435491,84.8504
3,16,2.83863,0.61058,2.34107,4.93153,19.8543,983.327,0.435491,85.0594
4,16,2.81517,0.632876,2.34107,4.93153,20.0054,983.327,0.435491,85.0673
5,16,2.82036,0.579109,2.34107,4.93153,19.7914,983.327,0.435491,84.9236
6,16,2.82562,0.61991,2.34107,4.93153,19.9986,983.327,0.435491,85.0443
7,16,2.83036,0.608695,2.34107,4.93153,20.0057,983.327,0.435491,85.1456
8,16,2.81543,0.620576,2.34107,4.93153,20.04,983.327,0.435491,85.0907
9,16,2.82818,0.651629,2.34107,4.93153,20.2971,983.327,0.435491,85.1401
10,16,2.8069,0.60447,2.34107,4.93153,20.1318,983.327,0.435491,84.993
1,17,2.81573,0.489673,2.34107,4.93153,19.9284,983.327,0.435491,85.0225
2,17,2.82039,0.509668,2.34107,4.93153,19.8687,983.327,0.435491,85.0523
3,17,2.80422,0.496899,2.34107,4.93153,20.0667,983.327,0.435491,85.0349
4,17,2.81882,0.496399,2.34107,4.93153,20.076,983.327,0.435491,85.1846
5,17,2.81811,0.504779,2.34107,4.93153,20.1015,983.327,0.435491,84.9082
6,17,2.80699,0.511153,2.34107,4.93153,20.084,983.327,0.435491,84.7472
7,17,2.8013,0.504817,2.34107,4.93153,19.7846,983.327,0.435491,84.9014
8,17,2.8128,0.501913,2.34107,4.93153,20.245,983.327,0.435491,84.8948
9,17,2.82033,0.519108,2.34107,4.93153,19.8628,983.327,0.435491,84.8899
10,17,2.83646,0.495268,2.34107,4.93153,19.6449,983.327,0.435491,84.9692
1,18,2.83599,0.691381,2.34107,4.93153,19.9188,983.327,0.435491,85.0023
2,18,2.84027,0.627409,2.34107,4.93153,20.193,983.327,0.435491,84.9749
3,18,2.83409,0.630974,2.34107,4.93153,20.1027,983.327,0.435491,85.1209
4,18,2.80163,0.633341,2.34107,4.93153,20.1832,983.327,0.435491,85.1559
5,18,2.81068,0.607792,2.34107,4.93153,19.6347,983.327,0.435491,84.8736
6,18,2.81269,0.610895,2.34107,4.93153,20.2667,983.327,0.435491,85.0784
7,18,2.81718,0.655605,2.34107,4.93153,20.1281,983.327,0.435491,85.1098
8,18,2.8133,0.610321,2.34107,4.93153,20.1892,983.327,0.435491,84.9049
9,18,2.82395,0.666567,2.34107,4.93153,20.2744,983.327,0.435491,85.0247
10,18,2.81163,0.624955,2.34107,4.93153,20.3381,983.327,0.435491,84.9778
1,19,2.83946,0.982061,2.34107,4.93153,20.1568,983.327,0.435491,84.9398
2,19,2.82155,0.973859,2.34107,4.93153,20.0648,983.327,0.435491,84.9864
3,19,2.8236,0.913635,2.34107,4.93153,20.3137,983.327,0.435491,85.1125
4,19,2.81891,0.994195,2.34107,4.93153,19.9023,983.327,0.435491,85.2692
5,19,2.80853,0.999017,2.34107,4.93153,19.8963,983.327,0.435491,84.8003
6,19,2.83766,0.966907,2.34107,4.93153,20.1121,983.327,0.435491,85.0224
7,19,2.82843,0.939832,2.34107,4.93153,19.9743,983.327,0.435491,84.9835
8,19,2.82661,0.901361,2.34107,4.93153,20.2028,983.327,0.435491,84.7816
9,19,2.83833,0.896169,2.34107,4.93153,20.1434,983.327,0.435491,84.909
10,19,2.81377,0.98512,2.34107,4.93153,19.9377,983.327,0.435491,84.9247
1,20,2.82431,0.506633,2.34107,4.93153,19.9074,983.327,0.435491,85.0323
2,20,2.81042,0.485271,2.34107,4.93153,20.0906,983.327,0.435491,85.0197
3,20,2.82023,0.508445,2.34107,4.93153,20.4166,983.327,0.435491,84.7541
4,20,2.82067,0.502817,2.34107,4.93153,20.0503,983.327,0.435491,84.9773
5,20,2.83698,0.476901,2.34107,4.93153,20.1828,983.327,0.435491,84.9633
6,20,2.82577,0.534015,2.34107,4.93153,20.0978,983.327,0.435491,84.8236
7,20,2.8023,0.490551,2.34107,4.93153,20.3326,983.327,0.435491,84.9847
8,20,2.80975,0.480095,2.34107,4.93153,20.1226,983.327,0.435491,85.0819
9,20,2.84223,0.466433,2.34107,4.93153,20.254,983.327,0.435491,84.8256
10,20,2.82046,0.501572,2.34107,4.93153,20.1801,983.327,0.435491,84.9183
1,21,2.83039,0.771166,2.34107,4.93153,19.9896,983.327,0.435491,85.1548
2,21,2.83215,0.753996,2.34107,4.93153,20.2396,983.327,0.435491,84.9362
3,21,2.83934,0.78002,2.34107,4.93153,19.9329,983.327,0.435491,84.9638
4,21,2.81972,0.740537,2.34107,4.93153,20.0351,983.327,0.435491,84.973
5,21,2.82626,0.817968,2.34107,4.93153,19.8742,983.327,0.435491,85.0402
6,21,2.81846,0.810818,2.34107,4.93153,20.2935,983.327,0.435491,85.064
7,21,2.81003,0.728048,2.34107,4.93153,19.9089,983.327,0.435491,85.0951
8,21,2.80584,0.758574,2.34107,4.93153,20.0044,983.327,0.435491,84.8507
9,21,2.83087,0.800152,2.34107,4.93153,20.2212,983.327,0.435491,85.1464
10,21,2.83975,0.768892,2.34107,4.93153,20.0595,983.327,0.435491,85.112
1,22,2.83619,0.464661,2.34107,4.93153,19.9799,983.327,0.435491,84.8995
2,22,2.81846,0.451447,2.34107,4.93153,19.9718,983.327,0.435491,85.0622
3,22,2.79337,0.465522,2.34107,4.93153,20.0166,983.327,0.435491,84.9344
4,22,2.81733,0.446259,2.34107,4.93153,20.1174,983.327,0.435491,85.0231
5,22,2.82119,0.455394,2.34107,4.93153,19.7183,983.327,0.435491,85.0093
6,22,2.80469,0.440014,2.34107,4.93153,20.1724,983.327,0.435491,84.8612
7,22,2.81735,0.481818,2.34107,4.93153,19.885,983.327,0.435491,84.974
8,22,2.81212,0.46782,2.34107,4.93153,20.2685,983.327,0.435491,85.0822
9,22,2.81659,0.448223,2.34107,4.93153,20.069,983.327,0.435491,84.8563
10,22,2.8296,0.430001,2.34107,4.93153,19.9955,983.327,0.435491,84.9959
1,23,2.82254,1.25165,2.34107,4.93153,20.1687,983.327,0.435491,85.0229
2,23,2.83333,1.20106,2.34107,4.93153,20.0272,983.327,0.435491,85.1485
3,23,2.83249,1.27293,2.34107,4.93153,19.9332,983.327,0.435491,84.9987
4,23,2.81497,1.21073,2.34107,4.93153,19.9038,983.327,0.435491,84.9269
5,23,2.83689,1.21009,2.34107,4.93153,20.0684,983.327,0.435491,84.9149
6,23,2.81375,1.20698,2.34107,4.93153,19.99,983.327,0.435491,84.9146
7,23,2.81479,1.18198,2.34107,4.93153,20.1532,983.327,0.435491,85.196
8,23,2.79986,1.21159,2.34107,4.93153,20.2301,983.327,0.435491,84.8112
9,23,2.83123,1.21856,2.34107,4.93153,19.6682,983.327,0.435491,85.0351
10,23,2.82475,1.14533,2.34107,4.93153,19.7862,983.327,0.435491,85.0772
1,24,2.81447,0.69495,2.34107,4.93153,20.3353,983.327,0.435491,85.0238
2,24,2.82692,0.74229,2.34107,4.93153,19.9665,983.327,0.435491,85.14
3,24,2.82166,0.767091,2.34107,4.93153,20.1112,983.327,0.435491,84.8898
4,24,2.83296,0.749644,2.34107,4.93153,19.978,983.327,0.435491,84.744
5,24,2.83895,0.73254,2.34107,4.93153,19.8847,983.327,0.435491,85.13
6,24,2.81574,0.758322,2.34107,4.93153,19.9865,983.327,0.435491,84.8409
7,24,2.80625,0.697723,2.34107,4.93153,20.3472,983.327,0.435491,84.8943
8,24,2.83507,0.748971,2.34107,4.93153,19.9502,983.327,0.435491,85.0153
9,24,2.81649,0.751186,2.34107,4.93153,19.9994,983.327,0.435491,84.8711
10,24,2.81943,0.728552,2.34107,4.93153,19.997,983.327,0.435491,84.9726
1,25,2.82739,0.645437,2.34107,4.93153,20.2471,983.327,0.435491,85.0468
2,25,2.82204,0.627584,2.34107,4.93153,20.0712,983.327,0.435491,84.8317
3,25,2.8126,0.633857,2.34107,4.93153,20.2447,983.327,0.435491,84.941
4,25,2.84162,0.641754,2.34107,4.93153,20.2857,983.327,0.435491,84.758
5,25,2.82134,0.610824,2.34107,4.93153,20.0797,983.327,0.435491,84.9365
6,25,2.8191,0.61787,2.34107,4.93153,20.4548,983.327,0.435491,84.925
7,25,2.81087,0.617936,2.34107,4.93153,20.134,983.327,0.435491,84.976
8,25,2.83521,0.676111,2.34107,4.93153,20.4569,983.327,0.435491,85.0069
9,25,2.8128,0.644989,2.34107,4.93153,20.2699,983.327,0.435491,85.0306
10,25,2.82485,0.624219,2.34107,4.93153,20.2121,983.327,0.435491,85.0097
1,26,2.829,0.545032,2.34107,4.93153,20.454,983.327,0.435491,85.3015
2,26,2.82723,0.548576,2.34107,4.93153,20.2077,983.327,0.435491,84.9519
3,26,2.826,0.544903,2.34107,4.93153,20.0696,983.327,0.435491,85.1164
4,26,2.82795,0.56037,2.34107,4.93153,19.8627,983.327,0.435491,84.9576
5,26,2.81067,0.573197,2.34107,4.93153,20.0929,983.327,0.435491,84.9772
6,26,2.82248,0.531921,2.34107,4.93153,20.0084,983.327,0.435491,85.1403
7,26,2.8368,0.542804,2.34107,4.93153,20.0854,983.327,0.435491,84.9103
8,26,2.82827,0.539314,2.34107,4.93153,20.0219,983.327,0.435491,85.03
9,26,2.84654,0.536987,2.34107,4.93153,20.2508,983.327,0.435491,85.1035
10,26,2.82775,0.528321,2.34107,4.93153,20.2119,983.327,0.435491,84.9134
1,27,2.82832,0.608426,2.34107,4.93153,20.1526,983.327,0.435491,85.1292
2,27,2.82201,0.578967,2.34107,4.93153,20.2224,983.327,0.435491,84.7864
3,27,2.83404,0.611696,2.34107,4.93153,19.9234,983.327,0.435491,85.0169
4,27,2.82867,0.613872,2.34107,4.93153,20.1921,983.327,0.435491,84.973
5,27,2.83528,0.60338,2.34107,4.93153,20.0681,983.327,0.435491,85.2134
6,27,2.81947,0.604074,2.34107,4.93153,19.9571,983.327,0.435491,85.0321
7,27,2.82485,0.601901,2.34107,4.93153,20.0225,983.327,0.435491,84.8268
8,27,2.83316,0.62441,2.34107,4.93153,19.6865,983.327,0.435491,85.0262
9,27,2.81263,0.595835,2.34107,4.93153,20.0991,983.327,0.435491,85.0891
10,27,2.83137,0.601798,2.34107,4.93153,20.1863,983.327,0.435491,84.9251
1,28,2.83748,0.963618,2.34107,4.93153,20.1656,983.327,0.435491,85.0061
2,28,2.83428,0.991317,2.34107,4.93153,20.2832,983.327,0.435491,85.0213
3,28,2.84144,1.02894,2.34107,4.93153,20.0837,983.327,0.435491,84.8747
4,28,2.82768,0.966608,2.34107,4.93153,20.1235,983.327,0.435491,84.9101
5,28,2.84813,0.987845,2.34107,4.93153,20.1544,983.327,0.435491,84.9162
6,28,2.83675,0.967923,2.34107,4.93153,20.0614,983.327,0.435491,85.0631
7,28,2.83326,0.938889,2.34107,4.93153,20.0202,983.327,0.435491,84.862
8,28,2.83993,0.930947,2.34107,4.93153,20.0657,983.327,0.435491,85.1428
9,28,2.84623,1.02619,2.34107,4.93153,19.9199,983.327,0.435491,85.1636
10,28,2.82849,0.950131,2.34107,4.93153,20.3342,983.327,0.435491,85
1,29,2.82715,0.653909,2.34107,4.93153,20.0663,983.327,0.435491,84.9802
2,29,2.82807,0.628811,2.34107,4.93153,20.1446,983.327,0.435491,85.0428
3,29,2.82502,0.608834,2.34107,4.93153,19.8312,983.327,0.435491,85.0219
4,29,2.83257,0.639594,2.34107,4.93153,20.2352,983.327,0.435491,84.7951
5,29,2.83096,0.625073,2.34107,4.93153,20.0957,983.327,0.435491,85.2135
6,29,2.83033,0.665799,2.34107,4.93153,20.3464,983.327,0.435491,85.0358
7,29,2.82762,0.657389,2.34107,4.93153,20.2341,983.327,0.435491,85.1514
8,29,2.82792,0.643768,2.34107,4.93153,20.234,983.327,0.435491,84.9416
9,29,2.81144,0.626571,2.34107,4.93153,19.8952,983.327,0.435491,84.95
10,29,2.82685,0.627194,2.34107,4.93153,19.8015,983.327,0.435491,85.1011
1,30,2.83726,1.13822,2.34107,4.93153,19.9351,983.327,0.435491,84.9348
2,30,2.83458,1.10445,2.34107,4.93153,20.0872,983.327,0.435491,84.8289
3,30,2.83198,1.06937,2.34107,4.93153,19.8147,983.327,0.435491,85.1274
4,30,2.83842,1.07744,2.34107,4.93153,20.0351,983.327,0.435491,85.1062
5,30,2.82988,1.19769,2.34107,4.93153,19.9899,983.327,0.435491,85.0531
6,30,2.83769,1.09901,2.34107,4.93153,20.2576,983.327,0.435491,85.2147
7,30,2.81788,1.05082,2.34107,4.93153,20.2505,983.327,0.435491,85.0305
8,30,2.83526,1.11907,2.34107,4.93153,20.3603,983.327,0.435491,84.9707
9,30,2.82349,1.11355,2.34107,4.93153,19.8555,983.327,0.435491,84.9339
10,30,2.84439,1.14075,2.34107,4.93153,20.0165,983.327,0.435491,85.2304
1,31,2.8104,0.817777,2.34107,4.93153,20.107,983.327,0.435491,85.0736
2,31,2.81813,0.785307,2.34107,4.93153,19.7888,983.327,0.435491,85.0125
3,31,2.83517,0.810158,2.34107,4.93153,19.9981,983.327,0.435491,85.1455
4,31,2.83508,0.797328,2.34107,4.93153,20.0005,983.327,0.435491,85.1404
5,31,2.82407,0.808798,2.34107,4.93153,20.2383,983.327,0.435491,85.1446
6,31,2.82111,0.820583,2.34107,4.93153,19.7794,983.327,0.435491,84.9349
7,31,2.81447,0.787289,2.34107,4.93153,20.5034,983.327,0.435491,84.9129
8,31,2.83411,0.850001,2.34107,4.93153,19.9622,983.327,0.435491,84.7669
9,31,2.8192,0.825544,2.34107,4.93153,19.8005,983.327,0.435491,84.8019
10,31,2.82449,0.77652,2.34107,4.93153,19.933,983.327,0.435491,84.9652
1,32,2.80676,0.343261,2.34107,4.93153,20.1273,983.327,0.435491,84.9754
2,32,2.81726,0.31365,2.34107,4.93153,20.0704,983.327,0.435491,85.1718
3,32,2.83385,0.336998,2.34107,4.93153,20.264,983.327,0.435491,84.9609
4,32,2.80782,0.308751,2.34107,4.93153,20.0795,983.327,0.435491,85.0399
5,32,2.82388,0.333207,2.34107,4.93153,20.0683,983.327,0.435491,84.8272
6,32,2.8376,0.320147,2.34107,4.93153,19.9986,983.327,0.435491,85.004
7,32,2.81412,0.298605,2.34107,4.93153,19.9859,983.327,0.435491,85.1047
8,32,2.80724,0.325968,2.34107,4.93153,20.1681,983.327,0.435491,85.109
9,32,2.82165,0.338964,2.34107,4.93153,20.008,983.327,0.435491,85.1149
10,32,2.80552,0.305837,2.34107,4.93153,20.2176,983.327,0.435491,84.9911
1,33,2.82577,0.715219,2.34107,4.93153,19.7566,983.327,0.435491,84.868
2,33,2.82396,0.76948,2.34107,4.93153,20.0314,983.327,0.435491,84.9291
3,33,2.81804,0.795547,2.34107,4.93153,20.2895,983.327,0.435491,84.7812
4,33,2.81095,0.787675,2.34107,4.93153,19.9356,983.327,0.435491,84.8479
5,33,2.81078,0.731599,2.34107,4.93153,20.0135,983.327,0.435491,84.8056
