rep,id,Cl,V1,Q,V2,S,R0,gamma,MTT
3,11,2.81186,1.34935,2.3428,4.96342,19.9747,981.312,0.439252,85.2624
4,11,2.82022,1.27836,2.32916,5.00093,20.1726,980.534,0.444427,85.2448
5,11,2.81836,1.30883,2.34275,4.99898,19.9745,981.451,0.433239,85.1452
6,11,2.80696,1.36134,2.3205,5.08647,19.8053,980.69,0.436614,85.1895
7,11,2.80906,1.23428,2.34188,4.98482,19.9852,981.308,0.438972,85.0208
8,11,2.81853,1.39935,2.33857,4.98367,20.0803,981.477,0.438577,85.2128
9,11,2.80984,1.30091,2.35734,4.89592,20.054,986.194,0.436499,85.0862
10,11,2.82137,1.42505,2.33865,5.00868,20.0491,984.354,0.443642,85.3443
1,12,2.81717,0.55743,2.33418,4.92515,19.9953,984.568,0.442452,85.0916
2,12,2.80215,0.586016,2.34472,4.96158,19.7099,985.271,0.43868,85.0301
3,12,2.80578,0.546669,2.32292,4.92104,20.0623,985.395,0.437993,85.1843
4,12,2.82344,0.550638,2.34194,5.0099,20.0332,981.177,0.437202,85.1742
5,12,2.81909,0.554269,2.32836,4.89184,20.044,983.32,0.445741,84.9939
6,12,2.82751,0.597391,2.35695,4.93702,20.0447,980.829,0.438598,84.8604
7,12,2.81226,0.583438,2.34908,4.98828,20.0186,979.49,0.436925,85.0722
8,12,2.81726,0.584243,2.3351,4.94239,20.0621,983.68,0.440595,85.055
9,12,2.81478,0.556495,2.3643,4.96431,19.8873,982.032,0.43984,85.0002
10,12,2.80228,0.592449,2.33398,4.94221,20.0039,986.84,0.435771,85.1509
1,13,2.80848,0.582134,2.33409,5.00528,19.9885,981.423,0.438967,85.1746
2,13,2.79946,0.576013,2.32879,4.93592,20.1775,985.296,0.437216,85.1618
3,13,2.8206,0.564691,2.35203,5.01603,19.9943,982.887,0.43819,85.1965
4,13,2.80427,0.5935,2.31983,4.94866,20.0268,984.859,0.434108,85.1301
5,13,2.8264,0.583976,2.34726,4.90291,19.9148,985.197,0.440636,85.2163
6,13,2.81762,0.561348,2.34247,4.89929,20.0291,982.003,0.432164,85.0932
7,13,2.81666,0.603982,2.34724,5.05553,19.8812,985.298,0.435741,85.1073
8,13,2.81164,0.60844,2.33271,4.99309,19.8248,980.146,0.439346,85.133
9,13,2.81705,0.522632,2.35061,5.00247,19.7018,986.878,0.439892,85.4035
10,13,2.8131,0.583895,2.33289,4.97897,20.2091,986.883,0.440215,85.209
1,14,2.81113,0.610221,2.32289,4.90894,20.1012,986.469,0.437069,84.9216
2,14,2.81834,0.656637,2.34224,4.93918,19.8376,984.399,0.435667,85.2047
3,14,2.80388,0.650296,2.35014,4.96428,19.7276,981.398,0.442462,85.0109
4,14,2.81531,0.690485,2.32071,4.92277,19.6969,979.494,0.43214,85.3283
5,14,2.81333,0.62941,2.34116,4.98444,19.862,984.626,0.435768,85.1542
6,14,2.80878,0.646717,2.32351,4.95006,19.8522,985.472,0.434644,85.0595
7,14,2.80897,0.648664,2.34337,4.94818,19.9372,983.566,0.431907,85.0517
8,14,2.81351,0.632795,2.34698,4.95195,20.0744,984.407,0.442069,85.3464
9,14,2.8266,0.621732,2.32999,4.88071,19.9906,983.214,0.437859,85.224
10,14,2.79984,0.645558,2.31286,4.93761,20.0302,984.332,0.434836,85.1337
1,15,2.80592,0.63893,2.31714,4.96199,19.9071,982.261,0.436639,85.2619
2,15,2.81231,0.674968,2.31792,4.95468,20.3168,982.823,0.440443,84.7494
3,15,2.81359,0.69465,2.32694,4.90734,20.0116,982.463,0.433183,85.1602
4,15,2.81688,0.654166,2.36202,4.83909,19.629,985.459,0.446075,85.2023
5,15,2.81668,0.633805,2.32419,4.90727,19.9399,980.566,0.43953,85.3029
6,15,2.81296,0.627117,2.3513,4.9418,20.0335,982.8,0.438931,84.8871
7,15,2.82115,0.654543,2.31096,4.8751,19.7262,984.075,0.437813,85.1985
8,15,2.81251,0.685372,2.32054,4.99893,19.8596,985.022,0.438434,85.1916
9,15,2.80143,0.638234,2.34922,4.9885,20.2481,984.064,0.43719,85.1459
10,15,2.81424,0.65273,2.32367,4.87127,19.694,980.543,0.443952,85.1608
1,16,2.82219,0.591642,2.33251,4.90397,20.0528,982.629,0.434559,85.2758
2,16,2.80993,0.591038,2.3129,4.97518,19.8507,983.074,0.440439,85.3425
3,16,2.80973,0.636438,2.31043,4.91478,19.8683,982.918,0.435769,85.0694
4,16,2.82007,0.615384,2.34132,4.91755,19.8635,980.949,0.433477,85.0335
5,16,2.82148,0.606314,2.3288,4.93183,19.8181,986.08,0.435342,85.2542
6,16,2.81151,0.59998,2.36178,4.91221,20.0457,985.337,0.437642,85.3509
7,16,2.81332,0.610009,2.32602,4.92264,19.9952,983.828,0.442905,85.1982
8,16,2.82137,0.62128,2.35065,4.96887,20.1684,986.204,0.436563,85.2694
9,16,2.81123,0.637362,2.31434,5.01176,19.6394,985.164,0.438705,85.0454
10,16,2.80296,0.605231,2.33743,5.04274,19.91,983.118,0.442234,85.3041
1,17,2.80561,0.490989,2.3298,4.86955,20.0707,980.513,0.437212,84.9215
2,17,2.81429,0.492345,2.32333,4.83243,19.9132,981.905,0.438305,85.2135
3,17,2.81622,0.499812,2.36068,4.84619,19.7649,984.371,0.43577,85.1252
4,17,2.81081,0.494112,2.33135,4.95309,20.1265,984.179,0.438695,84.8772
5,17,2.80483,0.510764,2.35267,4.96009,19.8916,983.641,0.43902,85.1598
6,17,2.80243,0.502344,2.36934,4.98911,20.0512,983.044,0.435916,85.065
7,17,2.81934,0.466366,2.33953,4.94462,20.2254,985.325,0.434457,85.1509
8,17,2.80251,0.493762,2.32548,4.89015,19.751,981.695,0.442157,85.1548
9,17,2.81085,0.497065,2.32796,4.93766,19.9281,985.098,0.439185,85.0722
10,17,2.81309,0.479513,2.33723,4.88196,20.155,980.314,0.437285,84.832
1,18,2.81234,0.640019,2.34889,4.93491,20.1667,978.702,0.437082,85.1612
2,18,2.81177,0.592942,2.33715,4.97649,19.9066,982.439,0.439953,85.3028
3,18,2.79911,0.618341,2.34573,4.94887,20.2649,983.834,0.437576,85.254
4,18,2.80261,0.608565,2.32816,4.9346,19.7737,983.12,0.435985,85.1414
5,18,2.81495,0.623412,2.34267,4.93584,20.1708,984.807,0.435891,85.2068
6,18,2.79318,0.66451,2.34617,5.04042,20.0259,983.698,0.4361,85.0327
7,18,2.81572,0.59137,2.35277,4.93594,20.0126,979.895,0.441725,85.268
8,18,2.81588,0.630134,2.32348,4.97157,19.9414,983.421,0.437375,85.1502
9,18,2.81694,0.60892,2.32981,4.82086,19.9288,984.07,0.434004,85.0606
10,18,2.81279,0.612793,2.34257,4.93021,20.0898,981.62,0.437268,85.2177
1,19,2.81371,0.935633,2.33619,4.89199,19.9452,981.406,0.437266,85.4512
2,19,2.82079,0.94181,2.3344,4.95557,19.8132,982.527,0.435977,85.2406
3,19,2.81524,1.02436,2.3268,4.92455,19.9974,981.684,0.438145,85.335
4,19,2.82173,0.960954,2.33754,4.93703,19.8535,978.763,0.432732,84.9634
5,19,2.81175,0.895562,2.34375,4.90771,20.12,982.798,0.436944,85.199
6,19,2.81857,0.934813,2.32699,4.92137,19.8207,982.771,0.43241,85.0488
7,19,2.81695,0.938935,2.30913,4.93727,19.9004,983.775,0.433715,84.9494
8,19,2.81934,0.895506,2.32615,4.89189,20.0463,980.912,0.432473,85.1506
9,19,2.81569,0.950315,2.34571,4.92259,19.8846,977.116,0.434038,85.4261
10,19,2.80932,0.953082,2.32035,4.9543,19.8075,979.918,0.434421,85.143
1,20,2.8109,0.488448,2.34504,5.00018,20.113,982.587,0.442244,85.1286
2,20,2.8216,0.490373,2.32709,4.93816,20.1995,982.297,0.437176,85.1246
3,20,2.80573,0.500646,2.33747,4.99129,19.7554,978.57,0.439874,85.1786
4,20,2.80825,0.50473,2.33998,4.98808,19.9058,980.241,0.437716,85.2725
5,20,2.8135,0.517679,2.33979,4.90323,19.8654,981.6,0.434367,85.0663
6,20,2.81357,0.483085,2.36056,5.03361,20.0458,982.644,0.434251,85.1619
7,20,2.81376,0.470344,2.33129,4.92856,20.1576,984.644,0.437016,85.1127
8,20,2.80768,0.496465,2.32268,5.09911,20.1022,981.778,0.440519,84.9163
9,20,2.81333,0.513029,2.33831,4.8685,19.9671,981.107,0.437249,85.1254
10,20,2.82278,0.475221,2.33629,4.95044,20.1024,983.328,0.438642,85.1734
1,21,2.81891,0.812718,2.30044,5.02387,19.8188,984.345,0.440218,84.9716
2,21,2.80869,0.766311,2.34025,4.99838,19.9491,984.999,0.43296,85.2646
3,21,2.81106,0.746985,2.31453,4.97641,20.0417,984.477,0.435954,85.2009
4,21,2.83064,0.774227,2.3286,4.92781,20.0915,985.225,0.43463,85.1042
5,21,2.81847,0.780578,2.33291,4.97335,19.8388,983.658,0.433129,85.0737
6,21,2.82077,0.76591,2.34039,4.99833,20.2639,982.9,0.440025,85.2182
7,21,2.81764,0.734297,2.34256,4.89114,20.0327,982.767,0.438468,85.1559
8,21,2.8195,0.738911,2.32737,4.98261,19.8075,983.312,0.442169,85.2446
9,21,2.82398,0.765991,2.32747,5.00802,19.9352,984.148,0.430509,85.1324
10,21,2.82771,0.71726,2.33319,5.05209,19.9528,984.349,0.437084,85.1243
1,22,2.80813,0.459285,2.33287,4.91872,19.9908,981.358,0.441056,85.1561
2,22,2.81912,0.455502,2.32165,4.92849,19.8107,982.835,0.436701,85.2856
3,22,2.82185,0.481705,2.34379,4.91949,20.1196,985.471,0.439373,85.3051
4,22,2.80945,0.465477,2.3419,4.93612,20.0966,987.619,0.437852,85.1711
