rep,id,Cl,V1,Q,V2,S,R0,gamma,MTT
3,15,2.80009,0.640804,2.34107,4.96107,20.1053,981.953,0.44055,85.4671
4,15,2.82619,0.686197,2.34107,4.96107,19.8696,981.953,0.44055,85.4671
5,15,2.82013,0.637652,2.34107,4.96107,19.5326,981.953,0.44055,85.4671
6,15,2.81611,0.661195,2.34107,4.96107,20.2708,981.953,0.44055,85.4671
7,15,2.80646,0.652221,2.34107,4.96107,20.385,981.953,0.44055,85.4671
8,15,2.80437,0.648301,2.34107,4.96107,20.3561,981.953,0.44055,85.4671
9,15,2.81608,0.649828,2.34107,4.96107,20.143,981.953,0.44055,85.4671
10,15,2.80833,0.725959,2.34107,4.96107,20.3193,981.953,0.44055,85.4671
1,16,2.81473,0.647997,2.34107,4.96107,19.7133,981.953,0.44055,85.4671
2,16,2.8038,0.628017,2.34107,4.96107,20.0643,981.953,0.44055,85.4671
3,16,2.80443,0.62024,2.34107,4.96107,20.2117,981.953,0.44055,85.4671
4,16,2.83189,0.612639,2.34107,4.96107,20.3348,981.953,0.44055,85.4671
5,16,2.81887,0.607329,2.34107,4.96107,20.5952,981.953,0.44055,85.4671
6,16,2.84879,0.623467,2.34107,4.96107,20.1569,981.953,0.44055,85.4671
7,16,2.80971,0.580955,2.34107,4.96107,20.0469,981.953,0.44055,85.4671
8,16,2.80111,0.602311,2.34107,4.96107,20.1358,981.953,0.44055,85.4671
9,16,2.8283,0.61045,2.34107,4.96107,20.1277,981.953,0.44055,85.4671
10,16,2.83476,0.631169,2.34107,4.96107,20.1801,981.953,0.44055,85.4671
1,17,2.81855,0.525543,2.34107,4.96107,19.9399,981.953,0.44055,85.4671
2,17,2.82169,0.507078,2.34107,4.96107,20.0227,981.953,0.44055,85.4671
3,17,2.81152,0.48039,2.34107,4.96107,20.4548,981.953,0.44055,85.4671
4,17,2.81125,0.512964,2.34107,4.96107,20.2027,981.953,0.44055,85.4671
5,17,2.82614,0.479843,2.34107,4.96107,19.9657,981.953,0.44055,85.4671
6,17,2.81439,0.492375,2.34107,4.96107,19.8802,981.953,0.44055,85.4671
7,17,2.80824,0.507636,2.34107,4.96107,20.5165,981.953,0.44055,85.4671
8,17,2.80835,0.500994,2.34107,4.96107,20.3028,981.953,0.44055,85.4671
9,17,2.81658,0.490366,2.34107,4.96107,20.2912,981.953,0.44055,85.4671
10,17,2.83272,0.508453,2.34107,4.96107,20.0791,981.953,0.44055,85.4671
1,18,2.81694,0.632833,2.34107,4.96107,20.1101,981.953,0.44055,85.4671
2,18,2.81593,0.636658,2.34107,4.96107,20.2859,981.953,0.44055,85.4671
3,18,2.81878,0.6129,2.34107,4.96107,20.0759,981.953,0.44055,85.4671
4,18,2.83787,0.638479,2.34107,4.96107,20.3539,981.953,0.44055,85.4671
5,18,2.81803,0.620424,2.34107,4.96107,20.4976,981.953,0.44055,85.4671
6,18,2.81715,0.610959,2.34107,4.96107,20.141,981.953,0.44055,85.4671
7,18,2.82291,0.640486,2.34107,4.96107,20.588,981.953,0.44055,85.4671
8,18,2.82608,0.625835,2.34107,4.96107,20.0818,981.953,0.44055,85.4671
9,18,2.81125,0.638368,2.34107,4.96107,20.0975,981.953,0.44055,85.4671
10,18,2.8262,0.614372,2.34107,4.96107,19.9757,981.953,0.44055,85.4671
1,19,2.82818,0.939117,2.34107,4.96107,20.1479,981.953,0.44055,85.4671
2,19,2.81378,0.987047,2.34107,4.96107,19.8543,981.953,0.44055,85.4671
3,19,2.8362,0.988526,2.34107,4.96107,20.0198,981.953,0.44055,85.4671
4,19,2.83273,0.928889,2.34107,4.96107,19.7702,981.953,0.44055,85.4671
5,19,2.81382,0.951058,2.34107,4.96107,19.9284,981.953,0.44055,85.4671
6,19,2.8281,1.01256,2.34107,4.96107,20.4363,981.953,0.44055,85.4671
7,19,2.83515,1.05183,2.34107,4.96107,20.0781,981.953,0.44055,85.4671
8,19,2.82701,0.978168,2.34107,4.96107,20.0762,981.953,0.44055,85.4671
9,19,2.83148,0.933309,2.34107,4.96107,20.0863,981.953,0.44055,85.4671
10,19,2.82624,0.958205,2.34107,4.96107,20.1156,981.953,0.44055,85.4671
1,20,2.81645,0.478376,2.34107,4.96107,20.2157,981.953,0.44055,85.4671
2,20,2.80504,0.482086,2.34107,4.96107,19.8387,981.953,0.44055,85.4671
3,20,2.81692,0.490925,2.34107,4.96107,20.0997,981.953,0.44055,85.4671
4,20,2.82068,0.512018,2.34107,4.96107,19.964,981.953,0.44055,85.4671
5,20,2.81823,0.499791,2.34107,4.96107,19.8556,981.953,0.44055,85.4671
6,20,2.81817,0.49689,2.34107,4.96107,19.7219,981.953,0.44055,85.4671
7,20,2.81683,0.492064,2.34107,4.96107,20.6418,981.953,0.44055,85.4671
8,20,2.81569,0.513409,2.34107,4.96107,20.1647,981.953,0.44055,85.4671
9,20,2.79723,0.477013,2.34107,4.96107,20.0648,981.953,0.44055,85.4671
10,20,2.80318,0.499608,2.34107,4.96107,20.3031,981.953,0.44055,85.4671
1,21,2.81128,0.734388,2.34107,4.96107,20.3002,981.953,0.44055,85.4671
2,21,2.82248,0.766996,2.34107,4.96107,20.0019,981.953,0.44055,85.4671
3,21,2.81673,0.727641,2.34107,4.96107,20.0458,981.953,0.44055,85.4671
4,21,2.83011,0.761641,2.34107,4.96107,19.9908,981.953,0.44055,85.4671
5,21,2.83019,0.739621,2.34107,4.96107,20.2862,981.953,0.44055,85.4671
6,21,2.81237,0.784334,2.34107,4.96107,19.8158,981.953,0.44055,85.4671
7,21,2.84453,0.734755,2.34107,4.96107,20.1679,981.953,0.44055,85.4671
8,21,2.82849,0.775792,2.34107,4.96107,20.0406,981.953,0.44055,85.4671
9,21,2.84124,0.786558,2.34107,4.96107,20.1719,981.953,0.44055,85.4671
10,21,2.82105,0.755876,2.34107,4.96107,20.3235,981.953,0.44055,85.4671
1,22,2.82267,0.472961,2.34107,4.96107,20.3709,981.953,0.44055,85.4671
2,22,2.81807,0.487913,2.34107,4.96107,20.2532,981.953,0.44055,85.4671
3,22,2.83628,0.480544,2.34107,4.96107,20.085,981.953,0.44055,85.4671
4,22,2.81372,0.478793,2.34107,4.96107,20.4522,981.953,0.44055,85.4671
5,22,2.80703,0.451026,2.34107,4.96107,20.216,981.953,0.44055,85.4671
6,22,2.82368,0.500604,2.34107,4.96107,20.0712,981.953,0.44055,85.4671
7,22,2.81407,0.483624,2.34107,4.96107,20.404,981.953,0.44055,85.4671
8,22,2.8071,0.474844,2.34107,4.96107,20.1439,981.953,0.44055,85.4671
9,22,2.81816,0.459009,2.34107,4.96107,20.0079,981.953,0.44055,85.4671
10,22,2.7993,0.43794,2.34107,4.96107,20.3437,981.953,0.44055,85.4671
1,23,2.81564,1.29442,2.34107,4.96107,20.4305,981.953,0.44055,85.4671
2,23,2.81926,1.25125,2.34107,4.96107,19.979,981.953,0.44055,85.4671
3,23,2.81324,1.22277,2.34107,4.96107,20.3123,981.953,0.44055,85.4671
4,23,2.83484,1.2104,2.34107,4.96107,20.1212,981.953,0.44055,85.4671
5,23,2.81885,1.19819,2.34107,4.96107,20.1201,981.953,0.44055,85.4671
6,23,2.82006,1.16251,2.34107,4.96107,19.7731,981.953,0.44055,85.4671
7,23,2.80635,1.23972,2.34107,4.96107,20.3261,981.953,0.44055,85.4671
8,23,2.81465,1.32704,2.34107,4.96107,20.2847,981.953,0.44055,85.4671
9,23,2.82474,1.21654,2.34107,4.96107,20.2781,981.953,0.44055,85.4671
10,23,2.8146,1.24415,2.34107,4.96107,19.6724,981.953,0.44055,85.4671
1,24,2.81734,0.729769,2.34107,4.96107,19.9886,981.953,0.44055,85.4671
2,24,2.83199,0.762812,2.34107,4.96107,20.1848,981.953,0.44055,85.4671
3,24,2.8125,0.72985,2.34107,4.96107,20.2258,981.953,0.44055,85.4671
4,24,2.81296,0.718736,2.34107,4.96107,20.5384,981.953,0.44055,85.4671
5,24,2.82551,0.777378,2.34107,4.96107,20.2468,981.953,0.44055,85.4671
6,24,2.82477,0.746311,2.34107,4.96107,20.4031,981.953,0.44055,85.4671
7,24,2.82896,0.790761,2.34107,4.96107,19.7635,981.953,0.44055,85.4671
8,24,2.81415,0.741004,2.34107,4.96107,20.333,981.953,0.44055,85.4671
9,24,2.8118,0.754929,2.34107,4.96107,20.1208,981.953,0.44055,85.4671
10,24,2.82809,0.764569,2.34107,4.96107,20.4998,981.953,0.44055,85.4671
1,25,2.81274,0.638334,2.34107,4.96107,20.3234,981.953,0.44055,85.4671
2,25,2.82907,0.618025,2.34107,4.96107,20.3804,981.953,0.44055,85.4671
3,25,2.83149,0.630308,2.34107,4.96107,20.1868,981.953,0.44055,85.4671
4,25,2.84418,0.623835,2.34107,4.96107,19.9476,981.953,0.44055,85.4671
5,25,2.82531,0.643254,2.34107,4.96107,20.2651,981.953,0.44055,85.4671
6,25,2.83985,0.642557,2.34107,4.96107,20.5009,981.953,0.44055,85.4671
7,25,2.80643,0.636116,2.34107,4.96107,20.1237,981.953,0.44055,85.4671
8,25,2.81684,0.588854,2.34107,4.96107,20.125,981.953,0.44055,85.4671
9,25,2.83241,0.710551,2.34107,4.96107,20.7288,981.953,0.44055,85.4671
10,25,2.81371,0.659987,2.34107,4.96107,20.2881,981.953,0.44055,85.4671
1,26,2.81114,0.542207,2.34107,4.96107,20.1181,981.953,0.44055,85.4671
2,26,2.81241,0.539735,2.34107,4.96107,20.064,981.953,0.44055,85.4671
3,26,2.81836,0.581104,2.34107,4.96107,19.8615,981.953,0.44055,85.4671
4,26,2.8143,0.538902,2.34107,4.96107,20.2838,981.953,0.44055,85.4671
5,26,2.81843,0.543007,2.34107,4.96107,19.9165,981.953,0.44055,85.4671
6,26,2.81608,0.540042,2.34107,4.96107,20.0373,981.953,0.44055,85.4671
7,26,2.82228,0.532146,2.34107,4.96107,20.0795,981.953,0.44055,85.4671
8,26,2.82439,0.542348,2.34107,4.96107,20.3921,981.953,0.44055,85.4671
9,26,2.79469,0.540668,2.34107,4.96107,20.0658,981.953,0.44055,85.4671
10,26,2.7921,0.544386,2.34107,4.96107,19.7962,981.953,0.44055,85.4671
1,27,2.80017,0.593575,2.34107,4.96107,19.936,981.953,0.44055,85.4671
2,27,2.82554,0.648779,2.34107,4.96107,20.3245,981.953,0.44055,85.4671
3,27,2.81318,0.58062,2.34107,4.96107,19.9805,981.953,0.44055,85.4671
4,27,2.8302,0.588868,2.34107,4.96107,19.8032,981.953,0.44055,85.4671
5,27,2.81451,0.60553,2.34107,4.96107,20.3153,981.953,0.44055,85.4671
6,27,2.83334,0.59077,2.34107,4.96107,20.0599,981.953,0.44055,85.4671
7,27,2.82976,0.600649,2.34107,4.96107,19.7923,981.953,0.44055,85.4671
8,27,2.82566,0.613955,2.34107,4.96107,20.2762,981.953,0.44055,85.4671
9,27,2.83352,0.598239,2.34107,4.96107,20.2417,981.953,0.44055,85.4671
10,27,2.82173,0.599396,2.34107,4.96107,19.9408,981.953,0.44055,85.4671
1,28,2.82955,0.972609,2.34107,4.96107,19.8961,981.953,0.44055,85.4671
2,28,2.82959,0.96892,2.34107,4.96107,20.157,981.953,0.44055,85.4671
3,28,2.83094,0.967849,2.34107,4.96107,20.2388,981.953,0.44055,85.4671
4,28,2.82177,0.934124,2.34107,4.96107,20.0091,981.953,0.44055,85.4671
5,28,2.81637,0.969385,2.34107,4.96107,20.5344,981.953,0.44055,85.4671
6,28,2.82381,0.974416,2.34107,4.96107,20.2076,981.953,0.44055,85.4671
7,28,2.83958,0.964687,2.34107,4.96107,20.2939,981.953,0.44055,85.4671
8,28,2.81686,0.957179,2.34107,4.96107,20.0506,981.953,0.44055,85.4671
9,28,2.8226,0.992326,2.34107,4.96107,20.3263,981.953,0.44055,85.4671
10,28,2.84532,0.997419,2.34107,4.96107,20.2341,981.953,0.44055,85.4671
1,29,2.82176,0.650548,2.34107,4.96107,20.0863,981.953,0.44055,85.4671
2,29,2.81187,0.627461,2.34107,4.96107,20.0358,981.953,0.44055,85.4671
3,29,2.8141,0.612889,2.34107,4.96107,20.3499,981.953,0.44055,85.4671
4,29,2.82463,0.656452,2.34107,4.96107,20.2847,981.953,0.44055,85.4671
5,29,2.81398,0.623882,2.34107,4.96107,20.3895,981.953,0.44055,85.4671
6,29,2.8245,0.59002,2.34107,4.96107,20.0362,981.953,0.44055,85.4671
7,29,2.83259,0.643346,2.34107,4.96107,20.1761,981.953,0.44055,85.4671
8,29,2.82148,0.61591,2.34107,4.96107,20.351,981.953,0.44055,85.4671
9,29,2.82264,0.665516,2.34107,4.96107,20.3169,981.953,0.44055,85.4671
10,29,2.82278,0.611003,2.34107,4.96107,20.0036,981.953,0.44055,85.4671
1,30,2.81266,1.09078,2.34107,4.96107,20.0087,981.953,0.44055,85.4671
2,30,2.83843,1.13324,2.34107,4.96107,20.0871,981.953,0.44055,85.4671
3,30,2.83848,1.15675,2.34107,4.96107,20.0847,981.953,0.44055,85.4671
4,30,2.8324,1.10642,2.34107,4.96107,20.4296,981.953,0.44055,85.4671
5,30,2.82643,1.04881,2.34107,4.96107,20.0581,981.953,0.44055,85.4671
6,30,2.81268,1.11971,2.34107,4.96107,20.0439,981.953,0.44055,85.4671
7,30,2.84173,1.09962,2.34107,4.96107,20.2947,981.953,0.44055,85.4671
8,30,2.81939,1.08376,2.34107,4.96107,19.8834,981.953,0.44055,85.4671
9,30,2.8189,1.10799,2.34107,4.96107,20.1127,981.953,0.44055,85.4671
10,30,2.81436,1.17552,2.34107,4.96107,20.2989,981.953,0.44055,85.4671
1,31,2.80772,0.811526,2.34107,4.96107,20.1863,981.953,0.44055,85.4671
2,31,2.8104,0.765396,2.34107,4.96107,20.228,981.953,0.44055,85.4671
3,31,2.82621,0.781446,2.34107,4.96107,20.0402,981.953,0.44055,85.4671
4,31,2.83447,0.810064,2.34107,4.96107,20.1888,981.953,0.44055,85.4671
5,31,2.81534,0.775014,2.34107,4.96107,20.0091,981.953,0.44055,85.4671
6,31,2.81553,0.801486,2.34107,4.96107,20.3269,981.953,0.44055,85.4671
7,31,2.83616,0.878671,2.34107,4.96107,20.083,981.953,0.44055,85.4671
8,31,2.83171,0.855504,2.34107,4.96107,20.1953,981.953,0.44055,85.4671
9,31,2.82169,0.809171,2.34107,4.96107,20.2756,981.953,0.44055,85.4671
10,31,2.81672,0.770181,2.34107,4.96107,20.2284,981.953,0.44055,85.4671
1,32,2.81803,0.326174,2.34107,4.96107,20.2373,981.953,0.44055,85.4671
2,32,2.83549,0.328676,2.34107,4.96107,20.1871,981.953,0.44055,85.4671
3,32,2.81509,0.332476,2.34107,4.96107,20.2091,981.953,0.44055,85.4671
4,32,2.81716,0.313019,2.34107,4.96107,20.0171,981.953,0.44055,85.4671
5,32,2.81886,0.325612,2.34107,4.96107,20.5044,981.953,0.44055,85.4671
6,32,2.81879,0.335491,2.34107,4.96107,20.1,981.953,0.44055,85.4671
7,32,2.82519,0.320096,2.34107,4.96107,20.0745,981.953,0.44055,85.4671
8,32,2.80241,0.32661,2.34107,4.96107,20.0887,981.953,0.44055,85.4671
9,32,2.83461,0.329711,2.34107,4.96107,20.0003,981.953,0.44055,85.4671
10,32,2.80789,0.316876,2.34107,4.96107,20.0428,981.953,0.44055,85.4671
1,33,2.81186,0.819449,2.34107,4.96107,19.9907,981.953,0.44055,85.4671
2,33,2.81303,0.733668,2.34107,4.96107,20.1456,981.953,0.44055,85.4671
3,33,2.79982,0.738259,2.34107,4.96107,19.8479,981.953,0.44055,85.4671
4,33,2.81916,0.805846,2.34107,4.96107,20.1491,981.953,0.44055,85.4671
