rep,id,Cl,V1,Q,V2,S,R0,gamma,MTT
8,19,2.82177,0.925833,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
9,19,2.82177,0.899443,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
10,19,2.82177,0.984364,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
1,20,2.82177,0.47673,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
2,20,2.82177,0.475377,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
3,20,2.82177,0.48586,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
4,20,2.82177,0.4747,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
5,20,2.82177,0.493022,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
6,20,2.82177,0.497631,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
7,20,2.82177,0.498414,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
8,20,2.82177,0.476647,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
9,20,2.82177,0.479326,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
10,20,2.82177,0.489953,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
1,21,2.82177,0.733837,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
2,21,2.82177,0.846335,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
3,21,2.82177,0.760535,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
4,21,2.82177,0.82014,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
5,21,2.82177,0.714336,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
6,21,2.82177,0.772046,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
7,21,2.82177,0.774657,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
8,21,2.82177,0.844628,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
9,21,2.82177,0.756893,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
10,21,2.82177,0.768023,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
1,22,2.82177,0.49465,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
2,22,2.82177,0.464738,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
3,22,2.82177,0.475641,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
4,22,2.82177,0.447359,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
5,22,2.82177,0.500603,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
6,22,2.82177,0.4293,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
7,22,2.82177,0.45131,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
8,22,2.82177,0.476548,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
9,22,2.82177,0.451003,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
10,22,2.82177,0.478667,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
1,23,2.82177,1.31976,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
2,23,2.82177,1.25289,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
3,23,2.82177,1.23627,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
4,23,2.82177,1.19801,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
5,23,2.82177,1.22003,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
6,23,2.82177,1.23773,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
7,23,2.82177,1.21725,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
8,23,2.82177,1.23154,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
9,23,2.82177,1.2097,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
10,23,2.82177,1.21659,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
1,24,2.82177,0.765784,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
2,24,2.82177,0.765196,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
3,24,2.82177,0.799777,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
4,24,2.82177,0.744392,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
5,24,2.82177,0.786258,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
6,24,2.82177,0.740969,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
7,24,2.82177,0.744804,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
8,24,2.82177,0.740079,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
9,24,2.82177,0.779264,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
10,24,2.82177,0.755757,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
1,25,2.82177,0.594223,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
2,25,2.82177,0.647143,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
3,25,2.82177,0.626013,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
4,25,2.82177,0.589137,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
5,25,2.82177,0.59498,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
6,25,2.82177,0.649404,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
7,25,2.82177,0.635802,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
8,25,2.82177,0.628595,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
9,25,2.82177,0.649821,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
10,25,2.82177,0.608827,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
1,26,2.82177,0.539524,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
2,26,2.82177,0.511215,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
3,26,2.82177,0.543011,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
4,26,2.82177,0.536013,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
5,26,2.82177,0.519397,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
6,26,2.82177,0.54579,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
7,26,2.82177,0.523792,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
8,26,2.82177,0.52637,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
9,26,2.82177,0.540557,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
10,26,2.82177,0.548568,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
1,27,2.82177,0.558904,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
2,27,2.82177,0.581376,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
3,27,2.82177,0.581321,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
4,27,2.82177,0.591553,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
5,27,2.82177,0.578126,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
6,27,2.82177,0.567731,2.34107,4.95029,20.2114,983.249,0.434662,84.9758
