rep,id,Cl,V1,Q,V2,S,R0,gamma,MTT
3,14,2.81575,0.641265,2.34515,5.03812,19.8018,981.444,0.438671,85.1465
4,14,2.81924,0.691729,2.32011,4.9409,19.7106,980.634,0.431416,85.094
5,14,2.81921,0.629728,2.35872,4.98366,19.9111,985.595,0.436976,85.0622
6,14,2.80879,0.616733,2.35454,4.93883,19.9432,988.485,0.436925,84.8975
7,14,2.81489,0.653247,2.35864,4.94629,20.0147,984.285,0.431333,84.9506
8,14,2.8187,0.655233,2.36791,4.97476,20.0777,983.298,0.437354,85.4102
9,14,2.83105,0.634863,2.34833,4.88348,19.8276,983.752,0.433884,85.0609
10,14,2.81131,0.650235,2.32733,4.97663,20.2182,985.383,0.432436,84.9927
1,15,2.81326,0.628108,2.34943,4.99095,20.0684,983.378,0.434313,85.1909
2,15,2.8147,0.686357,2.32111,4.92846,20.5503,982.889,0.436818,84.4788
3,15,2.81438,0.610486,2.34172,4.88011,20.0409,983.701,0.434913,84.96
4,15,2.82366,0.655969,2.38345,4.84022,19.5537,986.539,0.443718,85.1781
5,15,2.83144,0.646135,2.35508,4.95753,20.1224,980.894,0.438712,85.4312
6,15,2.8182,0.627925,2.36836,4.94632,19.9565,983.921,0.437709,84.5313
7,15,2.8235,0.649362,2.33231,4.8924,19.6985,983.514,0.433871,85.1435
8,15,2.81852,0.691914,2.33602,4.9985,19.8953,985.902,0.437011,85.1563
9,15,2.80677,0.639553,2.36631,4.98939,20.5038,984.757,0.435929,85.0886
10,15,2.82067,0.655591,2.32864,4.86958,19.6322,980.884,0.441789,85.0925
1,16,2.83098,0.611351,2.34529,4.91572,19.9365,984.368,0.43426,84.9033
2,16,2.82077,0.621423,2.30972,5.05496,20.044,983.02,0.441286,85.1481
3,16,2.81104,0.647061,2.31558,4.87433,20.0837,985.223,0.435404,85.059
4,16,2.81755,0.662919,2.34726,5.03329,20.1209,983.573,0.432502,85.2853
5,16,2.83055,0.597593,2.34012,4.97042,20.1064,980.536,0.434091,85.3275
6,16,2.82513,0.612596,2.3874,4.94108,20.1181,984.592,0.436307,85.1554
7,16,2.81807,0.624825,2.3338,4.93781,19.8317,984.277,0.436335,85.3557
8,16,2.82432,0.609108,2.35179,4.99561,19.8854,986.43,0.433562,85.0422
9,16,2.81123,0.643488,2.32341,5.01304,19.2459,982.646,0.435627,84.943
10,16,2.81803,0.590087,2.33472,5.05954,20.0559,983.94,0.439934,85.4524
1,17,2.82142,0.501601,2.35238,4.87529,20.1879,980.757,0.438945,84.7903
2,17,2.81976,0.470887,2.33838,4.86388,20.2353,982.229,0.437266,85.062
3,17,2.81286,0.546184,2.35969,4.98421,19.7329,987.492,0.434565,84.9929
4,17,2.81648,0.528285,2.36732,4.91411,19.807,984.621,0.431811,84.7891
5,17,2.80929,0.472736,2.33946,4.78624,20.3316,983.784,0.435128,84.8912
6,17,2.81929,0.497627,2.34888,4.91638,20.1653,979.565,0.435868,85.0028
7,17,2.81094,0.479305,2.35257,4.9445,20.1121,983.965,0.43458,84.8222
8,17,2.80337,0.460498,2.35038,4.92821,19.9035,982.361,0.439144,85.1604
9,17,2.81739,0.509747,2.35147,4.95755,20.0631,983.157,0.438553,85.0951
10,17,2.80855,0.489666,2.33357,4.86947,20.094,982.546,0.436499,84.4928
1,18,2.81269,0.641419,2.35523,4.93428,20.1809,983.444,0.435715,84.8028
2,18,2.80864,0.607146,2.35688,4.97339,20.0776,983.628,0.437451,85.3767
