rep,id,Cl,V1,Q,V2,S,R0,gamma,MTT
9,18,2.82431,0.612465,2.33645,4.86539,19.9262,984.468,0.434559,84.8484
10,18,2.81291,0.620167,2.32006,4.93841,19.8565,982.57,0.434603,85.0696
1,19,2.81102,0.938702,2.34749,4.88689,19.8964,982.282,0.432779,85.2461
2,19,2.83223,0.961832,2.31657,4.94775,19.7954,981.453,0.43317,85.0958
3,19,2.81925,1.03452,2.32715,4.97043,20.0298,982.085,0.434005,85.1208
4,19,2.82951,0.985421,2.34553,5.00543,19.9192,980.471,0.431914,84.8722
5,19,2.81762,0.992679,2.34413,4.93447,20.0844,983.275,0.434958,85.1337
6,19,2.83014,0.950851,2.33806,4.93515,19.8019,982.14,0.429322,84.9486
7,19,2.81406,0.932543,2.32912,4.91285,19.7376,983.307,0.435758,84.9997
8,19,2.82786,0.894604,2.33356,4.9176,20.1987,979.683,0.428108,85.201
9,19,2.82136,0.942881,2.3477,4.96303,20.0257,983.356,0.433769,85.3773
10,19,2.82078,0.9613,2.33333,4.96335,19.9027,981.763,0.433489,85.0251
1,20,2.80848,0.488953,2.34768,4.99291,20.2634,983.074,0.441799,85.3064
2,20,2.83016,0.473775,2.34921,4.95529,20.0924,983.55,0.434452,85.0737
3,20,2.81355,0.49402,2.33349,5.0238,19.8526,979.268,0.436318,84.8938
4,20,2.81578,0.513483,2.34908,5.01065,20.03,981.114,0.433543,85.2396
5,20,2.81319,0.489295,2.34575,4.91321,19.8604,982.327,0.432318,85.0166
6,20,2.82049,0.504058,2.35572,4.89683,20.1705,984.937,0.432822,84.9776
7,20,2.81848,0.50158,2.33602,4.89425,19.9356,981.241,0.436692,85.039
8,20,2.81261,0.504207,2.34002,5.01518,20.6117,982.167,0.44095,84.7962
9,20,2.81302,0.506826,2.36507,4.93518,20.3557,985.114,0.435349,85.2103
10,20,2.81783,0.479709,2.32658,4.94422,19.9157,982.801,0.433747,84.9531
1,21,2.82303,0.815793,2.30215,5.0136,19.8469,985.204,0.438082,84.8202
2,21,2.81354,0.745831,2.36571,4.96108,20.2011,987.254,0.429597,85.0914
3,21,2.82173,0.792224,2.32099,4.97228,19.9164,983.548,0.435399,85.1223
4,21,2.83413,0.777514,2.32864,4.90602,20.2649,985.574,0.433554,84.9904
5,21,2.81983,0.787486,2.34497,4.97291,20.0882,985.296,0.432149,84.8175
6,21,2.83426,0.76688,2.33815,4.97218,20.1669,983.506,0.439808,85.1423
7,21,2.81746,0.773351,2.35944,4.91131,19.9987,983.297,0.436684,85.2288
8,21,2.81399,0.742109,2.32737,4.96952,19.9973,983.671,0.439289,85.1214
9,21,2.82717,0.776435,2.34569,4.92773,20.1071,983.588,0.434752,85.0969
10,21,2.82263,0.759472,2.34307,5.01439,19.9215,986.111,0.434609,84.9484
1,22,2.81365,0.460523,2.3541,4.98976,19.9921,980.902,0.441704,84.9955
2,22,2.82233,0.434484,2.3275,4.94452,20.2212,987.188,0.433605,85.1177
3,22,2.82155,0.441281,2.36388,5.0615,20.5007,983.557,0.437352,85.0186
4,22,2.82214,0.480862,2.35398,4.94402,20.1012,984.114,0.434716,85.2564
5,22,2.80881,0.482548,2.36419,4.89621,20.3538,983.987,0.43661,84.8147
6,22,2.82336,0.467676,2.33426,4.91736,19.9351,984.169,0.430477,84.8227
7,22,2.82243,0.468248,2.33945,4.88505,19.9169,984.944,0.433198,85.1545
8,22,2.80261,0.471329,2.33874,4.95015,19.9223,983.811,0.437158,84.828
9,22,2.80414,0.474212,2.36331,4.93176,20.1106,985.911,0.437447,85.0538
10,22,2.82559,0.497582,2.33113,5.03166,20.0921,984.66,0.435018,84.8424
1,23,2.82658,1.20582,2.36096,4.91512,19.6422,979.971,0.435984,84.8811
2,23,2.81092,1.2891,2.35504,4.97312,20.1485,983.204,0.439645,85.0349
3,23,2.83261,1.16133,2.35324,4.89565,19.9579,980.756,0.436234,84.8624
4,23,2.82894,1.18355,2.33164,4.97145,20.0153,982.265,0.438188,84.9196
5,23,2.81727,1.25532,2.35174,4.93925,19.9023,981.866,0.436399,84.9053
6,23,2.81301,1.19856,2.33038,4.96865,19.8011,982.764,0.439585,84.7895
7,23,2.81222,1.1101,2.37988,4.95249,19.8121,985.735,0.438592,84.7417
8,23,2.83117,1.25688,2.35252,5.05566,20.0798,983.918,0.435648,84.9082
9,23,2.82257,1.25632,2.33316,4.93582,20.3284,983.021,0.439864,84.9641
10,23,2.82916,1.20724,2.36388,4.90384,20.5369,982.247,0.437187,84.7313
1,24,2.81829,0.776946,2.34703,4.90577,19.637,980.486,0.438985,84.9665
2,24,2.81811,0.769917,2.33351,4.95677,19.9416,984.989,0.436447,84.8662
3,24,2.81952,0.747818,2.30829,4.89366,20.1197,985.388,0.437666,84.8306
4,24,2.81164,0.754686,2.31754,4.8933,20.258,982.545,0.435869,85.0027
5,24,2.82516,0.840175,2.35789,5.00318,20.0441,984.554,0.435876,85.0559
6,24,2.82819,0.748768,2.34596,4.82147,19.9158,982.611,0.435567,85.0442
7,24,2.82144,0.776693,2.32397,5.04589,20.0298,979.814,0.433524,84.952
8,24,2.81382,0.765963,2.33383,4.99678,20.0517,984.944,0.4333,85.0863
9,24,2.82114,0.761219,2.32076,4.97379,19.9818,982.34,0.438311,84.9816
10,24,2.82123,0.779846,2.36634,4.90553,19.6208,987.157,0.435094,84.8262
1,25,2.81242,0.628785,2.32962,4.93543,20.3074,983.99,0.439917,85.1659
2,25,2.82524,0.679351,2.34173,5.00095,19.97,980.269,0.440322,85.0377
3,25,2.82445,0.642384,2.32286,4.9866,19.8462,985.207,0.436839,84.7733
4,25,2.82824,0.655286,2.34905,4.78865,20.4983,982.321,0.438878,84.9562
5,25,2.81152,0.635855,2.31327,4.95161,19.8021,984.233,0.432124,85.1852
6,25,2.82278,0.626923,2.36591,4.96317,20.2422,982.953,0.440222,85.0881
7,25,2.817,0.658042,2.33221,5.00749,20.2083,984.442,0.441269,84.8563
8,25,2.81318,0.6393,2.33154,5.00671,20.3346,984.088,0.439102,85.1905
9,25,2.83124,0.643211,2.31844,4.90061,20.0491,984.063,0.440971,85.1201
10,25,2.82685,0.658968,2.32882,4.97241,20.3065,978.694,0.435383,84.9322
1,26,2.81552,0.581052,2.3183,4.89928,19.9011,980.586,0.43725,84.9376
2,26,2.82185,0.542507,2.36556,4.91402,20.0948,983.653,0.427438,84.8855
3,26,2.81379,0.540628,2.33874,4.92961,20.1547,984.115,0.437927,84.8906
4,26,2.81212,0.500561,2.35808,4.99396,20.0349,983.139,0.439541,84.9565
5,26,2.8233,0.545624,2.32273,5.06011,20.1457,983.361,0.429761,84.9859
6,26,2.80724,0.531618,2.3325,4.95872,19.9211,987.932,0.437175,85.0047
7,26,2.82073,0.540759,2.3286,4.91662,20.2461,984.992,0.437764,85.1302
8,26,2.81067,0.539756,2.31881,4.88042,20.2053,984.475,0.434624,85.0651
9,26,2.81899,0.527632,2.36124,5.03221,20.1531,986.113,0.431458,85.1935
10,26,2.80931,0.580729,2.36408,4.95888,20.4311,984.183,0.43542,84.7589
1,27,2.82293,0.62463,2.32774,5.00866,20.1943,983.213,0.433689,84.937
2,27,2.82417,0.539757,2.33154,4.88374,20.269,983.472,0.434667,84.9268
3,27,2.82284,0.618504,2.33689,4.91859,20.0012,982.529,0.436202,85.0756
4,27,2.8286,0.587491,2.34367,4.95638,20.0164,985.311,0.432518,84.8465
5,27,2.82071,0.604736,2.34394,4.93722,20.3013,981.659,0.434935,84.9723
6,27,2.80319,0.565458,2.31363,4.99544,19.9865,981.216,0.437833,85.1046
7,27,2.82754,0.54967,2.35733,4.9493,20.0197,982.29,0.43389,85.0021
8,27,2.83184,0.565194,2.34863,4.97267,20.1319,983.393,0.432505,85.02
