rep,id,Cl,V1,Q,V2,S,R0,gamma,MTT
1,12,2.81372,0.552021,2.33495,4.97163,19.8911,985.751,0.439246,85.0321
2,12,2.7949,0.561701,2.35409,4.9422,19.6542,985.726,0.438446,85.1052
3,12,2.80935,0.546326,2.31958,4.92071,20.1297,985.33,0.43815,85.1675
4,12,2.81261,0.584329,2.34255,4.98465,20.2556,981.967,0.438004,85.1064
5,12,2.81937,0.554026,2.33623,4.88818,20.0776,983.255,0.443458,84.9373
6,12,2.82467,0.592346,2.35566,4.90879,19.7106,981.298,0.438332,84.8526
7,12,2.81206,0.59779,2.35887,5.00332,20.0388,981.171,0.437207,85.0101
8,12,2.81803,0.562527,2.3346,4.87416,20.2962,983.632,0.439502,85.1979
9,12,2.81558,0.557014,2.3756,4.96461,19.8679,984.806,0.439243,84.9265
10,12,2.80434,0.590275,2.34045,4.92053,20.0216,987.614,0.43623,85.1477
1,13,2.80885,0.581489,2.34224,5.01009,20.0046,981.389,0.438533,85.1786
2,13,2.80017,0.575321,2.33628,4.93578,20.4092,983.688,0.437405,85.1621
3,13,2.82093,0.567185,2.34388,5.05255,20.0879,982.455,0.438788,85.3623
4,13,2.81506,0.595786,2.33123,4.95244,20.138,984.246,0.43421,85.1472
5,13,2.8344,0.581157,2.34855,4.97575,19.9313,984.541,0.440563,85.165
6,13,2.81784,0.561038,2.35176,4.89603,20.08,981.817,0.433599,85.0707
7,13,2.80791,0.605317,2.35735,5.04506,19.5693,984.846,0.436212,84.9454
8,13,2.80633,0.606459,2.34523,5.02324,19.9491,979.399,0.437177,85.2765
9,13,2.81612,0.531244,2.37923,5.03071,20.4641,985.608,0.439109,85.4827
10,13,2.81524,0.590196,2.34509,4.97925,20.243,984.795,0.438419,85.2713
1,14,2.80989,0.620161,2.31957,4.95177,19.9296,986.239,0.435637,84.8658
2,14,2.81832,0.655624,2.35182,4.94055,19.7549,984.319,0.43626,85.2208
3,14,2.80481,0.639091,2.35617,4.98577,19.8004,979.95,0.441077,84.9701
4,14,2.81792,0.688913,2.31788,4.97283,19.5582,982.647,0.433958,85.2624
5,14,2.81341,0.628653,2.35018,4.9856,19.8135,984.643,0.438062,85.1348
6,14,2.80508,0.668923,2.31681,4.96575,19.9783,985.145,0.437655,85.0341
7,14,2.80918,0.651404,2.35306,4.94742,19.912,983.49,0.433385,85.0146
8,14,2.8138,0.631888,2.35777,4.95039,20.1298,984.371,0.439127,85.4142
9,14,2.82573,0.621139,2.32711,4.88212,19.9697,982.939,0.437747,85.2382
10,14,2.80694,0.64697,2.32958,4.97898,20.1176,984.434,0.434328,85.0728
1,15,2.81284,0.648552,2.34807,5.03093,19.8285,981.414,0.437048,85.3699
2,15,2.81017,0.663147,2.31882,4.96656,20.3681,984.914,0.436948,84.9153
3,15,2.80914,0.608094,2.34072,4.87698,19.9383,982.971,0.43651,85.0323
4,15,2.81746,0.653838,2.37342,4.83447,19.42,985.398,0.443888,85.2226
5,15,2.81714,0.633182,2.33123,4.90595,19.9053,980.558,0.439086,85.3404
6,15,2.81009,0.607491,2.35572,4.93962,19.8508,983.615,0.438313,84.7597
7,15,2.82114,0.631454,2.33131,4.87612,19.5332,984.412,0.437553,85.2287
8,15,2.80676,0.678174,2.3238,4.97758,20.1189,983.92,0.435721,85.2452
9,15,2.80211,0.63668,2.35895,4.99145,20.4198,984.01,0.43735,85.1333
10,15,2.81419,0.650609,2.33059,4.86667,19.5199,980.61,0.44238,85.1577
1,16,2.82465,0.617881,2.36909,4.89347,20.1515,983.327,0.435841,85.2461
2,16,2.81291,0.594724,2.33307,5.04288,19.9981,981.009,0.43671,85.1574
3,16,2.80743,0.607348,2.30847,4.88552,20.1669,985.172,0.435466,84.951
4,16,2.82024,0.615792,2.35433,4.98217,19.9611,982.089,0.43475,85.2424
5,16,2.81594,0.616116,2.34453,4.95522,19.9101,982.519,0.434913,85.238
6,16,2.81557,0.59915,2.36701,4.92627,19.9902,985.52,0.437655,85.403
7,16,2.81291,0.633797,2.33858,4.96612,19.9632,983.758,0.439036,85.3089
8,16,2.82586,0.603752,2.35868,4.97335,20.2051,985.484,0.437062,85.1953
9,16,2.80596,0.604357,2.31989,5.02463,19.7948,985.294,0.437413,85.1136
10,16,2.80857,0.595829,2.33993,5.0598,19.7725,981.779,0.440195,85.1864
1,17,2.81556,0.490882,2.33295,4.91889,19.9573,979.29,0.438063,85.0085
2,17,2.81179,0.494704,2.32707,4.86451,20.0729,981.262,0.437508,85.279
3,17,2.81314,0.522926,2.37673,4.95156,19.7776,984.088,0.435959,85.0208
4,17,2.81501,0.47951,2.3382,4.8587,20.0766,983.843,0.436719,85.0901
5,17,2.804,0.493822,2.32894,4.75415,19.9394,984.707,0.436953,84.9312
6,17,2.80233,0.512659,2.33399,4.88346,20.0848,983.383,0.437324,84.9635
7,17,2.8157,0.500237,2.34979,4.85679,20.2916,983.82,0.434715,85.1681
