rep,id,Cl,V1,Q,V2,S,R0,gamma,MTT
9,10,2.81609,0.8963,2.34107,4.93215,20.0262,981.709,0.438749,85.1427
10,10,2.81796,0.93167,2.34107,5.02157,19.9835,982.174,0.433511,84.9019
1,11,2.8185,1.23383,2.34107,4.87503,19.9622,983.433,0.432326,85.015
2,11,2.831,1.31881,2.34107,4.80675,20.1008,982.553,0.440602,84.6788
3,11,2.81916,1.34755,2.34107,4.92875,19.6902,981.688,0.440775,84.7279
4,11,2.81994,1.2996,2.34107,4.98608,20.0173,982.842,0.440903,85.1651
5,11,2.81069,1.29417,2.34107,4.86808,20.5635,982.161,0.439099,85.0449
6,11,2.82148,1.31774,2.34107,5.00267,20.3641,985.612,0.435249,84.9804
7,11,2.82279,1.25454,2.34107,4.97498,19.8906,982.792,0.438821,85.1241
8,11,2.81981,1.38385,2.34107,5.06409,19.8098,983.863,0.437374,84.8548
9,11,2.80975,1.45035,2.34107,4.91688,20.0992,982.096,0.43435,85.1054
10,11,2.83379,1.3382,2.34107,4.94498,20.4393,978.982,0.437369,85.0442
1,12,2.82669,0.571779,2.34107,4.87276,20.2788,983.776,0.433957,85.0317
2,12,2.82302,0.599872,2.34107,4.92523,20.2418,983.359,0.434069,85.0498
3,12,2.80849,0.619703,2.34107,5.02336,20.4656,982.914,0.431806,84.963
4,12,2.81408,0.569633,2.34107,5.03977,20.3045,988.329,0.436098,84.9241
5,12,2.81999,0.572309,2.34107,4.91382,20.1784,983.673,0.435573,84.8958
6,12,2.83168,0.626792,2.34107,4.95793,20.3337,985.306,0.436972,84.9256
7,12,2.81004,0.574635,2.34107,4.86143,20.1275,983.825,0.437972,85.3215
8,12,2.82081,0.558028,2.34107,5.01753,20.1441,984.294,0.435475,84.9862
9,12,2.82353,0.540509,2.34107,4.98462,20.1643,981.794,0.434765,84.958
10,12,2.82268,0.566404,2.34107,4.89306,19.8034,982.534,0.431109,85.1021
1,13,2.80413,0.558814,2.34107,4.95219,19.8878,979.934,0.436283,85.1432
2,13,2.8068,0.550951,2.34107,5.01362,20.2025,984.872,0.430857,84.8369
3,13,2.83188,0.58006,2.34107,5.0137,20.4106,982.188,0.43622,84.7944
4,13,2.80581,0.588964,2.34107,5.00157,19.5292,983.827,0.440777,84.8838
5,13,2.80653,0.570117,2.34107,5.06905,19.9833,982.627,0.431992,84.9387
6,13,2.81225,0.610767,2.34107,4.97895,20.1807,981.525,0.434487,84.9506
7,13,2.80861,0.572882,2.34107,4.94459,19.6584,985.724,0.435992,84.6791
8,13,2.79902,0.537461,2.34107,4.99595,20.0025,981.705,0.43631,85.1799
9,13,2.81775,0.590986,2.34107,4.99572,20.1165,983.754,0.43679,84.9968
10,13,2.82561,0.595908,2.34107,5.01149,20.2499,982.358,0.43073,84.6193
1,14,2.81475,0.651289,2.34107,4.98316,19.8348,984.46,0.439103,85.0141
2,14,2.82273,0.647598,2.34107,4.86035,20.4316,984.543,0.433048,84.9193
3,14,2.81219,0.623684,2.34107,4.94884,20.3734,981.028,0.437602,84.9861
4,14,2.80495,0.632369,2.34107,4.9713,20.5387,980.854,0.433607,85.0199
5,14,2.82596,0.632205,2.34107,5.03455,20.4917,982.55,0.431605,85.2194
6,14,2.82181,0.62917,2.34107,4.81606,20.2743,984.068,0.434345,84.9908
7,14,2.82589,0.603702,2.34107,4.92243,20.1634,982.28,0.441194,85.2196
8,14,2.80248,0.659134,2.34107,4.93004,20.1454,984.138,0.437941,84.8757
9,14,2.81344,0.637729,2.34107,4.98006,20.4911,984.269,0.438379,85.1555
10,14,2.81806,0.649792,2.34107,4.91332,19.8655,982.476,0.434902,84.9411
1,15,2.79049,0.673925,2.34107,4.98458,19.8803,980.211,0.433034,84.9643
2,15,2.82218,0.634494,2.34107,4.82787,20.0692,982.753,0.431984,85.0406
3,15,2.81777,0.634017,2.34107,4.82372,20.2718,982.83,0.438033,85.0058
4,15,2.82168,0.608824,2.34107,4.83395,20.1849,982.936,0.433181,85.019
5,15,2.81675,0.654356,2.34107,5.00862,20.2756,981.92,0.439865,85.2048
6,15,2.81771,0.673608,2.34107,4.96356,19.9784,979.348,0.436045,84.8652
7,15,2.82149,0.666667,2.34107,5.05049,20.1284,984.026,0.436154,84.9278
8,15,2.81232,0.660466,2.34107,5.09424,20.1215,981.707,0.440497,84.7592
9,15,2.82487,0.67846,2.34107,5.00306,20.0524,984.085,0.431637,85.2358
10,15,2.81406,0.611875,2.34107,4.99323,19.8488,983.028,0.444191,85.0158
1,16,2.81351,0.586906,2.34107,4.99359,20.2955,983.734,0.435177,85.0918
2,16,2.80683,0.567927,2.34107,4.9448,20.2078,983.587,0.437422,85.2258
3,16,2.79067,0.597741,2.34107,4.9683,20.0757,982.501,0.434924,85.0299
4,16,2.83211,0.610908,2.34107,4.98067,20.4101,984.42,0.431659,84.8996
5,16,2.82443,0.604156,2.34107,4.92628,19.4534,982.964,0.436532,84.8674
6,16,2.80505,0.608174,2.34107,5.10004,20.1653,981.533,0.44132,85.2588
7,16,2.82521,0.621693,2.34107,4.98042,19.8595,983.158,0.432038,84.7096
8,16,2.82346,0.645929,2.34107,5.02869,19.935,983.808,0.432795,85.2475
9,16,2.81943,0.640115,2.34107,4.97984,19.9018,981.669,0.435592,85.0291
10,16,2.80646,0.630308,2.34107,4.85891,20.2226,983.204,0.432758,85.0547
1,17,2.81906,0.506622,2.34107,4.85315,20.4442,982.989,0.434384,84.959
2,17,2.82263,0.498254,2.34107,4.87199,20.0697,984.627,0.435838,84.9094
3,17,2.81343,0.512755,2.34107,4.9493,20.4543,982.759,0.438347,85.0509
4,17,2.79525,0.472273,2.34107,4.904,20.1594,980.428,0.433154,84.8127
5,17,2.82647,0.493521,2.34107,4.87109,19.6494,983.268,0.433914,84.8079
6,17,2.81518,0.466022,2.34107,4.8809,19.988,981.419,0.43589,84.7722
7,17,2.82865,0.506723,2.34107,4.90195,20.4183,983.195,0.433674,84.6675
8,17,2.80565,0.479571,2.34107,4.93778,20.2941,981.058,0.433828,84.8963
9,17,2.81514,0.4847,2.34107,4.83156,20.0067,983.871,0.432405,84.9418
10,17,2.80973,0.523216,2.34107,4.90216,20.3713,982.657,0.435735,84.9006
1,18,2.81849,0.629605,2.34107,4.93867,20.3123,980.784,0.434458,84.8627
2,18,2.80889,0.627088,2.34107,4.90789,20.2301,982.899,0.43676,84.8178
3,18,2.81865,0.654094,2.34107,4.98371,20.2552,980.993,0.434339,85.0276
4,18,2.80502,0.648728,2.34107,5.02389,20.1323,981.609,0.436093,85.3144
5,18,2.81648,0.634293,2.34107,4.93219,20.1862,982.027,0.432389,84.9401
6,18,2.81069,0.610421,2.34107,4.84325,20.1025,981.936,0.432598,85.0237
7,18,2.7977,0.627239,2.34107,4.94422,20.0084,981.941,0.43449,85.0071
