rep,id,Cl,V1,Q,V2,S,R0,gamma,MTT
9,20,2.79322,0.527084,2.34107,5.11911,19.9587,983.183,0.436976,85.0172
10,20,2.82788,0.520066,2.34107,5.05359,19.9587,983.183,0.436976,85.1249
1,21,2.82135,0.722479,2.34107,4.904,19.9587,983.183,0.436976,85.2655
2,21,2.83514,0.797544,2.34107,4.85548,19.9587,983.183,0.436976,84.7579
3,21,2.82332,0.799391,2.34107,5.06697,19.9587,983.183,0.436976,85.1823
4,21,2.82921,0.749228,2.34107,4.92216,19.9587,983.183,0.436976,85.1616
5,21,2.82901,0.769609,2.34107,5.02527,19.9587,983.183,0.436976,84.9357
6,21,2.81139,0.778283,2.34107,4.92159,19.9587,983.183,0.436976,85.2697
7,21,2.82066,0.771227,2.34107,5.05227,19.9587,983.183,0.436976,85.2065
8,21,2.81322,0.796686,2.34107,5.02776,19.9587,983.183,0.436976,85.4752
9,21,2.81184,0.791549,2.34107,5.01823,19.9587,983.183,0.436976,84.828
10,21,2.81995,0.76459,2.34107,4.88568,19.9587,983.183,0.436976,84.8543
1,22,2.80236,0.463949,2.34107,4.91704,19.9587,983.183,0.436976,85.1418
2,22,2.80948,0.499803,2.34107,5.12673,19.9587,983.183,0.436976,85.0544
3,22,2.81697,0.440698,2.34107,4.99149,19.9587,983.183,0.436976,84.6765
4,22,2.82167,0.46982,2.34107,4.87689,19.9587,983.183,0.436976,85.1061
5,22,2.81616,0.475018,2.34107,4.92564,19.9587,983.183,0.436976,85.1386
6,22,2.82721,0.446869,2.34107,4.96143,19.9587,983.183,0.436976,85.0336
7,22,2.8056,0.449471,2.34107,5.03915,19.9587,983.183,0.436976,85.2953
8,22,2.82021,0.438569,2.34107,5.00438,19.9587,983.183,0.436976,85.0844
9,22,2.82918,0.489963,2.34107,4.93724,19.9587,983.183,0.436976,84.9798
10,22,2.82249,0.447181,2.34107,4.96343,19.9587,983.183,0.436976,85.2302
1,23,2.79342,1.16669,2.34107,4.97781,19.9587,983.183,0.436976,85.3371
2,23,2.81595,1.19197,2.34107,5.01889,19.9587,983.183,0.436976,84.7224
3,23,2.82477,1.21363,2.34107,4.81185,19.9587,983.183,0.436976,85.059
4,23,2.81373,1.12725,2.34107,4.85958,19.9587,983.183,0.436976,85.0341
5,23,2.80578,1.21363,2.34107,4.95926,19.9587,983.183,0.436976,84.4496
6,23,2.80651,1.20201,2.34107,4.97306,19.9587,983.183,0.436976,84.392
7,23,2.81245,1.1599,2.34107,4.87674,19.9587,983.183,0.436976,85.1393
8,23,2.80582,1.17152,2.34107,4.8904,19.9587,983.183,0.436976,85.1505
9,23,2.811,1.17489,2.34107,5.03555,19.9587,983.183,0.436976,84.9818
10,23,2.82328,1.27142,2.34107,4.95417,19.9587,983.183,0.436976,84.6765
1,24,2.80675,0.714547,2.34107,4.95691,19.9587,983.183,0.436976,84.5724
2,24,2.82501,0.707546,2.34107,5.03717,19.9587,983.183,0.436976,84.8589
3,24,2.82752,0.736524,2.34107,4.90162,19.9587,983.183,0.436976,84.837
4,24,2.81426,0.719892,2.34107,4.94896,19.9587,983.183,0.436976,84.9856
5,24,2.82436,0.760181,2.34107,4.96369,19.9587,983.183,0.436976,85.0457
6,24,2.82111,0.738439,2.34107,5.02614,19.9587,983.183,0.436976,85.1173
7,24,2.7881,0.779653,2.34107,5.03471,19.9587,983.183,0.436976,85.0368
8,24,2.8196,0.745194,2.34107,5.08522,19.9587,983.183,0.436976,85.0893
9,24,2.81071,0.766411,2.34107,5.05813,19.9587,983.183,0.436976,84.9682
10,24,2.8175,0.757121,2.34107,4.97575,19.9587,983.183,0.436976,84.9807
1,25,2.81758,0.622098,2.34107,5.08694,19.9587,983.183,0.436976,85.0863
2,25,2.82207,0.645206,2.34107,5.12313,19.9587,983.183,0.436976,84.998
3,25,2.81655,0.595478,2.34107,4.92708,19.9587,983.183,0.436976,85.0908
4,25,2.82943,0.648051,2.34107,5.03976,19.9587,983.183,0.436976,85.2526
5,25,2.81221,0.622191,2.34107,4.97405,19.9587,983.183,0.436976,84.8126
6,25,2.81549,0.649833,2.34107,4.98448,19.9587,983.183,0.436976,84.7876
7,25,2.82193,0.680064,2.34107,4.97758,19.9587,983.183,0.436976,85.4116
8,25,2.81525,0.647834,2.34107,4.98534,19.9587,983.183,0.436976,84.6334
9,25,2.81458,0.635179,2.34107,5.00715,19.9587,983.183,0.436976,85.2521
10,25,2.80694,0.645515,2.34107,5.00303,19.9587,983.183,0.436976,84.7978
1,26,2.8267,0.511976,2.34107,4.95178,19.9587,983.183,0.436976,85.0134
2,26,2.80425,0.536208,2.34107,4.99421,19.9587,983.183,0.436976,85.1171
3,26,2.81971,0.538814,2.34107,5.05112,19.9587,983.183,0.436976,85.3291
4,26,2.81701,0.529094,2.34107,4.98686,19.9587,983.183,0.436976,84.8021
5,26,2.8044,0.515306,2.34107,4.92593,19.9587,983.183,0.436976,85.35
6,26,2.82112,0.585228,2.34107,4.95378,19.9587,983.183,0.436976,84.9739
7,26,2.82998,0.576565,2.34107,5.06318,19.9587,983.183,0.436976,85.5894
8,26,2.8213,0.571484,2.34107,5.03685,19.9587,983.183,0.436976,84.9406
9,26,2.81349,0.516747,2.34107,4.834,19.9587,983.183,0.436976,85.3603
10,26,2.81308,0.546517,2.34107,4.92627,19.9587,983.183,0.436976,85.213
1,27,2.8207,0.614199,2.34107,4.98939,19.9587,983.183,0.436976,85.1007
2,27,2.8254,0.623304,2.34107,4.85387,19.9587,983.183,0.436976,85.1597
3,27,2.8,0.611286,2.34107,4.98638,19.9587,983.183,0.436976,85.5096
4,27,2.81968,0.609723,2.34107,5.07366,19.9587,983.183,0.436976,84.9942
5,27,2.81223,0.603874,2.34107,5.08468,19.9587,983.183,0.436976,84.9524
6,27,2.82805,0.628665,2.34107,4.98371,19.9587,983.183,0.436976,84.7609
7,27,2.829,0.54302,2.34107,4.9511,19.9587,983.183,0.436976,84.8612
8,27,2.8044,0.563483,2.34107,4.99333,19.9587,983.183,0.436976,85.2957
9,27,2.81131,0.602939,2.34107,5.05921,19.9587,983.183,0.436976,85.3479
10,27,2.8026,0.567572,2.34107,4.98018,19.9587,983.183,0.436976,85.0246
1,28,2.82518,0.970669,2.34107,5.04402,19.9587,983.183,0.436976,85.1971
